Name,Adhaar No.,PAN Number,Number of Dependents,Medical Expenses,Loan Status,No. of Schemes Availed,Annual Income,Employment Status,Age,Real Estate Status,Bank Balance,Ministry,Scheme,Marital Status
Person_876,341453819085,ABCDE5141F,4,30503,Yes,2,99147,Self-Employed,60,None,65566,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_627,484381482280,ABCDE5369F,3,33845,Yes,2,26854,Unemployed,41,Rent,20966,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_104,757467217223,ABCDE6038F,0,32545,No,1,198488,Self-Employed,58,Rent,105323,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_422,120120483165,ABCDE7229F,2,49559,No,0,154727,Employed,20,None,306493,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_869,187667022752,ABCDE5759F,0,35695,No,0,240601,Self-Employed,55,None,154251,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_913,370236840212,ABCDE2613F,3,92611,No,1,137434,Employed,66,None,109431,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_421,787450582541,ABCDE3810F,5,96519,Yes,1,51538,Employed,60,None,75322,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_173,347209949910,ABCDE7492F,4,73094,No,0,163248,Self-Employed,50,Own,271355,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_308,857198145887,ABCDE5329F,3,27962,Yes,0,128237,Employed,53,Own,60318,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_672,651360797193,ABCDE8573F,5,55549,No,2,242871,Unemployed,74,Own,168766,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_62,538724986353,ABCDE4350F,4,30334,Yes,0,195088,Self-Employed,32,Own,168645,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_796,418243209372,ABCDE9682F,1,87771,No,1,272824,Employed,70,Rent,293317,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_451,952170687535,ABCDE2038F,1,39021,Yes,1,236513,Unemployed,75,Own,126983,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_709,450126664601,ABCDE2624F,2,89823,Yes,0,210986,Self-Employed,50,Own,354838,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_959,271139530206,ABCDE2436F,5,96254,Yes,2,201530,Unemployed,74,Rent,308146,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_224,174107504652,ABCDE8552F,2,10762,Yes,2,284502,Unemployed,53,Own,305715,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_448,901578067481,ABCDE2665F,3,66241,No,1,56721,Employed,36,Rent,138224,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_10,887274388907,ABCDE2007F,0,39900,No,0,78188,Unemployed,71,None,137350,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_942,968039859556,ABCDE4365F,2,84329,Yes,1,128770,Self-Employed,66,Rent,95023,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_892,934139096939,ABCDE5735F,3,31248,Yes,2,285641,Unemployed,46,Own,283261,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_33,945667364628,ABCDE1190F,2,71133,No,2,252980,Employed,50,Rent,372164,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_413,211113213187,ABCDE3362F,2,62342,No,0,266780,Unemployed,24,Rent,317502,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_578,382489365512,ABCDE5471F,0,41191,No,0,287745,Self-Employed,69,None,315592,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_673,151558559445,ABCDE8065F,4,18194,Yes,1,189540,Unemployed,75,None,112080,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_582,183728368115,ABCDE9392F,3,71557,Yes,1,295678,Self-Employed,41,None,212335,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_436,819211184356,ABCDE6074F,4,36760,Yes,0,55798,Self-Employed,36,None,81948,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_329,542643220775,ABCDE6767F,4,42165,No,0,237762,Self-Employed,32,None,268156,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_44,241812724814,ABCDE1541F,5,6648,Yes,0,246348,Self-Employed,71,Own,175214,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_608,609596916986,ABCDE9107F,3,8074,No,0,253709,Self-Employed,38,Own,141533,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_686,327070163807,ABCDE3865F,2,94437,Yes,1,273032,Self-Employed,56,Rent,340947,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_575,854147584726,ABCDE7151F,2,13766,Yes,1,103058,Unemployed,62,Own,40256,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_272,897775666609,ABCDE7471F,3,73792,Yes,2,203133,Self-Employed,50,Own,109850,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_930,395468452465,ABCDE8105F,4,5255,No,0,166027,Self-Employed,57,None,179010,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_392,548860011027,ABCDE2357F,2,60949,No,1,111263,Employed,67,Rent,60762,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_263,240013280640,ABCDE2125F,2,82368,No,1,223398,Employed,58,Rent,236458,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_984,602405016811,ABCDE2723F,3,89856,Yes,2,36176,Employed,72,None,128825,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_801,485208685094,ABCDE9678F,5,52223,No,0,120404,Unemployed,41,Own,44744,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_974,393750468093,ABCDE9453F,1,87160,Yes,1,274171,Unemployed,36,Rent,304586,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_107,335646820298,ABCDE6382F,5,43084,No,0,294826,Unemployed,33,Own,137566,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_907,923421552693,ABCDE2841F,1,17734,Yes,1,74613,Employed,73,Rent,76389,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_329,764652156258,ABCDE1491F,1,5238,No,0,30242,Employed,67,None,108316,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_368,237747343238,ABCDE9511F,0,22941,No,1,220371,Employed,30,Rent,213601,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_237,189744388015,ABCDE4958F,4,59101,Yes,0,271191,Unemployed,74,Own,321150,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_870,591139635833,ABCDE5075F,3,69551,Yes,1,117090,Self-Employed,47,None,33250,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_413,688717918041,ABCDE4238F,4,83886,Yes,1,289190,Employed,73,None,372319,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_670,463320812262,ABCDE3483F,1,68967,No,2,291270,Unemployed,46,Own,274906,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_123,808539453509,ABCDE5712F,4,78094,No,1,132952,Unemployed,66,None,54206,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_303,204464491549,ABCDE2493F,2,50595,Yes,2,45648,Self-Employed,55,Rent,105954,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_482,743910395744,ABCDE9324F,5,14828,No,2,292817,Self-Employed,68,None,242989,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_250,570906898890,ABCDE1105F,0,62833,No,2,214833,Employed,56,None,142911,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_276,755915055832,ABCDE8390F,3,22280,No,2,122729,Unemployed,28,Own,116271,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_314,449305022131,ABCDE6433F,4,55984,Yes,0,273928,Self-Employed,36,None,107626,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_934,594592861661,ABCDE2581F,4,17137,Yes,0,106404,Self-Employed,60,None,114063,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_289,106053379693,ABCDE3544F,4,20330,Yes,2,283227,Unemployed,45,None,321119,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_682,617638388175,ABCDE9614F,4,59369,No,1,141185,Self-Employed,34,Own,65412,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_265,261024558038,ABCDE5303F,5,81845,No,0,68962,Employed,61,None,134341,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_519,241874471374,ABCDE3221F,0,88259,No,1,184324,Employed,54,None,107397,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_649,278687448292,ABCDE9314F,1,44086,No,0,130041,Unemployed,26,Rent,50423,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_79,699980976071,ABCDE3215F,3,69494,No,1,288660,Unemployed,23,Rent,351704,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_29,829856795361,ABCDE3713F,2,42436,No,0,202581,Unemployed,36,Rent,335394,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_888,491837238451,ABCDE3669F,1,83572,Yes,2,40758,Unemployed,70,Own,54069,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_799,906328107462,ABCDE3685F,0,99904,No,2,216962,Self-Employed,48,Rent,361712,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_46,627123633237,ABCDE9493F,1,66061,Yes,0,116192,Employed,46,Own,39938,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_921,874360826158,ABCDE9235F,0,88512,No,2,207859,Employed,40,Rent,277286,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_996,253915266784,ABCDE8438F,3,45678,Yes,0,206176,Self-Employed,64,None,359748,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_682,934255802609,ABCDE9737F,3,38770,Yes,2,153210,Self-Employed,20,None,212352,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_161,165435391750,ABCDE3901F,1,26245,No,0,72831,Self-Employed,53,Rent,122528,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_859,138414788182,ABCDE2770F,4,16714,Yes,1,198206,Employed,48,Rent,226668,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_912,436179948096,ABCDE2593F,0,47221,No,1,115625,Self-Employed,38,None,81546,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_979,605083550808,ABCDE4213F,2,30084,No,1,282017,Employed,39,Rent,225645,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_45,726013265541,ABCDE1109F,2,15004,No,2,120231,Employed,63,None,64362,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_321,547242125045,ABCDE9742F,3,53193,Yes,0,82264,Unemployed,66,Rent,76576,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_748,550063469734,ABCDE9639F,3,10746,No,0,180432,Self-Employed,75,None,358987,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_231,613637226339,ABCDE8873F,5,58526,No,1,54127,Unemployed,25,Rent,128300,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_674,421653746015,ABCDE2173F,1,35164,Yes,0,130498,Employed,38,Own,130430,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_265,880230628183,ABCDE7639F,0,57283,Yes,0,152896,Unemployed,55,None,237459,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_157,283613588566,ABCDE5152F,4,14319,Yes,2,194514,Unemployed,70,Rent,370282,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_529,841320871556,ABCDE3925F,3,48034,Yes,2,179285,Unemployed,63,None,133182,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_231,280166285252,ABCDE3080F,3,83738,No,1,30222,Employed,46,Rent,135815,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_120,148566522714,ABCDE5338F,2,19338,Yes,0,165224,Employed,45,None,172627,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_537,423031481247,ABCDE3311F,4,54441,Yes,0,232277,Employed,68,None,201772,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_664,351077516751,ABCDE5471F,0,87781,Yes,0,248257,Unemployed,74,Rent,338518,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_366,263614208134,ABCDE4740F,4,42808,Yes,2,78788,Employed,22,Rent,125631,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_433,434777479888,ABCDE7075F,3,69733,No,1,287606,Self-Employed,59,Rent,178155,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_226,524324642468,ABCDE2708F,0,13539,No,1,276704,Unemployed,31,Rent,182227,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_87,725002762107,ABCDE2972F,5,37544,No,1,125522,Employed,45,None,61283,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_638,226593189009,ABCDE4865F,3,80708,No,2,211250,Employed,74,Own,114055,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_374,560054114278,ABCDE5144F,5,95273,No,1,242102,Employed,28,Own,362293,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_855,656554796627,ABCDE1357F,4,48474,Yes,1,121872,Employed,20,Rent,91519,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_112,552031002028,ABCDE2155F,2,78358,Yes,2,194702,Self-Employed,19,None,347646,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_83,311274253290,ABCDE4514F,4,8480,No,2,108403,Employed,68,Rent,136521,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_226,140483461481,ABCDE4606F,3,31004,No,1,233812,Employed,63,None,157593,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_133,248090153298,ABCDE7975F,5,57499,Yes,1,274288,Employed,58,Own,281467,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_116,110440143291,ABCDE6935F,5,39165,No,0,79646,Unemployed,61,Own,143280,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_194,575469447218,ABCDE2298F,2,22944,Yes,0,200462,Employed,32,Own,335239,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_312,180898111425,ABCDE7850F,0,74727,No,0,100485,Unemployed,69,Own,92551,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_251,148448494714,ABCDE2186F,2,34405,No,1,139531,Employed,49,Rent,128335,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_32,605308160160,ABCDE5280F,4,9208,No,0,175540,Unemployed,31,None,160310,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_514,221844035424,ABCDE4268F,5,50207,No,0,143522,Self-Employed,60,Rent,67739,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_171,889698247417,ABCDE5530F,3,38795,No,0,84494,Unemployed,25,Own,130048,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_821,964683684944,ABCDE3948F,0,26448,No,2,119579,Unemployed,30,None,90487,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_221,646433467275,ABCDE2313F,3,29293,No,2,27802,Self-Employed,52,Rent,133668,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_73,655629663799,ABCDE6125F,1,49997,Yes,0,141390,Unemployed,27,Rent,46022,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_450,937646482762,ABCDE8824F,3,19860,Yes,0,88257,Self-Employed,18,Own,67872,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_541,336973861157,ABCDE1284F,1,97494,No,1,177193,Employed,68,None,172289,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_482,680837625496,ABCDE8515F,1,14536,Yes,2,213143,Unemployed,51,Own,218391,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_607,617749852429,ABCDE5632F,5,32982,Yes,0,132266,Unemployed,62,Own,52092,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_678,993915096975,ABCDE7966F,1,71177,Yes,2,54177,Self-Employed,70,Own,137207,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_364,981375208604,ABCDE9392F,1,8115,No,2,235657,Self-Employed,49,Own,354674,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_634,321564487316,ABCDE8419F,1,40010,Yes,0,89255,Self-Employed,36,Rent,117380,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_1,732800143970,ABCDE9638F,1,89071,Yes,0,132424,Self-Employed,30,Rent,138483,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_874,679759596750,ABCDE4124F,1,6943,No,0,276638,Unemployed,54,Own,232834,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_782,650065653514,ABCDE2578F,1,18836,No,1,170234,Self-Employed,31,Rent,346735,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_470,861645413072,ABCDE4898F,3,43691,Yes,2,222932,Unemployed,20,Own,335316,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_115,444209197167,ABCDE4109F,0,24905,Yes,0,48798,Unemployed,23,Rent,118758,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_5,904023429006,ABCDE5916F,0,92322,Yes,2,123884,Employed,54,Own,55732,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_966,477410714614,ABCDE2573F,0,16571,Yes,1,227290,Self-Employed,58,Own,187209,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_214,758117712351,ABCDE7261F,2,55813,Yes,0,57201,Unemployed,69,Own,80517,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_35,121031381497,ABCDE3579F,3,14858,No,1,281529,Self-Employed,25,Own,306437,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_202,899301337817,ABCDE9247F,3,56608,Yes,0,153991,Employed,29,None,318364,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_512,513429603027,ABCDE4140F,0,11168,No,1,284507,Employed,70,Rent,384952,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_507,199943458314,ABCDE4236F,1,54045,Yes,1,108229,Unemployed,22,None,31498,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_520,257941200796,ABCDE9246F,1,42678,Yes,0,93423,Unemployed,74,Rent,45660,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_875,644091264092,ABCDE8400F,0,45162,Yes,0,145020,Unemployed,42,None,131620,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_825,627950468972,ABCDE1951F,3,74456,No,0,236977,Employed,72,Rent,334849,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_61,106088297589,ABCDE8665F,3,85071,Yes,1,259727,Employed,51,None,241838,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_947,767534917109,ABCDE7710F,5,94234,No,0,241023,Employed,19,Own,214782,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_565,691605483768,ABCDE8365F,0,23956,No,1,238067,Self-Employed,72,Own,370425,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_945,898873807012,ABCDE5476F,2,6847,Yes,1,171475,Employed,44,None,359057,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_427,873457176585,ABCDE7029F,1,46012,Yes,0,88681,Self-Employed,18,Own,62177,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_516,243555791829,ABCDE9349F,5,7348,Yes,2,269760,Employed,20,None,311740,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_269,927952944389,ABCDE6927F,0,22122,Yes,2,58300,Unemployed,27,None,131648,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_168,268754599190,ABCDE8016F,4,47651,Yes,0,99092,Self-Employed,55,Own,56875,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_370,590030719002,ABCDE2734F,1,84457,Yes,2,122025,Employed,19,Own,120792,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_318,992459780709,ABCDE6934F,5,38037,No,0,281962,Employed,53,Rent,259151,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_298,120547801532,ABCDE5051F,5,68202,Yes,2,96207,Employed,21,Rent,95531,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_318,206085832404,ABCDE8962F,5,48810,No,0,215751,Self-Employed,22,Rent,282169,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_201,885726906916,ABCDE9386F,0,37809,No,1,133298,Employed,32,None,65052,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_477,708741748731,ABCDE8755F,5,20090,No,0,184571,Self-Employed,24,None,186800,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_886,620919452378,ABCDE6524F,1,5746,No,1,194453,Employed,45,Rent,128175,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_426,855365854722,ABCDE1873F,0,98088,Yes,2,181339,Unemployed,61,Rent,236296,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_243,910028807285,ABCDE7441F,0,72153,No,1,219673,Self-Employed,63,None,305676,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_88,518840069676,ABCDE2977F,1,30161,No,2,135075,Employed,71,None,123942,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_721,383636937409,ABCDE8789F,2,93397,Yes,0,217678,Unemployed,19,Rent,386072,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_945,939710185400,ABCDE3743F,0,57626,No,1,91799,Unemployed,40,Own,138103,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_753,286178552473,ABCDE9814F,1,70977,No,2,202568,Self-Employed,53,Own,206841,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_658,796065082581,ABCDE8001F,0,98126,No,0,265003,Employed,28,None,185013,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_424,960043006162,ABCDE3315F,3,12925,No,0,222527,Employed,46,Rent,206897,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_184,929894557174,ABCDE7647F,5,12971,Yes,1,198375,Employed,60,None,323705,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_201,352463574533,ABCDE2517F,3,80792,Yes,0,183963,Self-Employed,53,None,268385,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_190,692360944976,ABCDE7118F,0,82287,No,1,275186,Unemployed,75,Rent,157835,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_527,983110516238,ABCDE1976F,2,56412,No,1,204264,Unemployed,21,Rent,118287,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_965,384171926562,ABCDE5134F,3,60209,No,2,150391,Self-Employed,64,Rent,328644,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_516,729619885248,ABCDE3718F,0,52779,Yes,2,219538,Self-Employed,43,Rent,287665,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_734,288519015938,ABCDE5061F,3,69023,Yes,2,291252,Self-Employed,68,Rent,220103,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_158,964538989283,ABCDE9386F,5,70339,Yes,0,74829,Self-Employed,37,Own,100324,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_807,629743591476,ABCDE7089F,1,94774,Yes,0,219454,Employed,21,None,352501,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_879,239258362286,ABCDE9854F,4,10436,Yes,1,67772,Unemployed,39,Own,56813,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_722,905230914094,ABCDE6617F,2,37792,No,2,134159,Employed,35,None,66012,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_625,319446774668,ABCDE3032F,1,92827,Yes,0,218753,Employed,35,None,264827,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_413,956780963854,ABCDE1697F,4,70890,No,1,274280,Unemployed,27,Rent,180485,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_887,853915309990,ABCDE1668F,3,55541,No,0,157430,Self-Employed,52,None,180478,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_268,588891447555,ABCDE7161F,3,79460,Yes,0,161218,Unemployed,62,Own,295109,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_201,489581032536,ABCDE3264F,3,17186,Yes,2,124860,Self-Employed,37,Rent,104197,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_561,310599766821,ABCDE5092F,0,90932,Yes,1,245999,Employed,22,Rent,344171,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_18,513505542825,ABCDE1942F,0,55281,No,2,107693,Self-Employed,43,None,31053,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_412,535807478132,ABCDE3585F,1,14453,No,0,250473,Unemployed,31,None,100771,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_742,156312729555,ABCDE5089F,3,55970,No,0,207758,Employed,69,Rent,158703,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_475,838674225679,ABCDE4103F,2,62388,Yes,1,282946,Unemployed,57,Rent,290558,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_926,196713998181,ABCDE8572F,0,92801,Yes,1,61396,Unemployed,38,Rent,138831,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_695,397913741441,ABCDE3164F,5,68302,Yes,2,66241,Unemployed,38,None,143699,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_306,952213158874,ABCDE2300F,0,99086,Yes,2,93143,Self-Employed,59,Own,112492,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_555,965423026993,ABCDE4175F,3,12436,No,2,94237,Self-Employed,44,None,110979,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_536,817416964289,ABCDE6376F,4,13339,Yes,0,222068,Self-Employed,44,Own,257714,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_628,557007121314,ABCDE1818F,4,96781,Yes,2,227093,Self-Employed,25,None,356440,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_330,658780012029,ABCDE1737F,4,52075,No,2,235156,Employed,38,Own,349726,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
