Name,Adhaar No.,PAN Number,Number of Dependents,Medical Expenses,Loan Status,No. of Schemes Availed,Annual Income,Employment Status,Age,Real Estate Status,Bank Balance,Ministry,Scheme,Marital Status
Person_243,462668596242,ABCDE3958F,2,20089,No,0,124936,Employed,50,Rent,50249,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_775,878945346152,ABCDE6904F,1,83535,Yes,0,178860,Employed,56,None,232051,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_909,823714347430,ABCDE8647F,5,9800,No,1,59651,Employed,61,Own,124926,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_220,344364944878,ABCDE4745F,4,67342,No,0,164800,Employed,53,Own,195201,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_422,194855727612,ABCDE6154F,5,79329,No,1,71712,Unemployed,38,Rent,78948,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_330,368527126462,ABCDE3630F,2,47184,Yes,2,288637,Employed,45,Own,308112,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_941,836467036087,ABCDE7203F,2,55131,No,2,293335,Self-Employed,67,Own,135034,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_411,670762804463,ABCDE6479F,5,26797,Yes,0,299974,Employed,36,Own,278740,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_363,760457979384,ABCDE2104F,1,50902,No,1,185838,Employed,63,None,203375,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_808,877956811455,ABCDE5789F,0,5529,Yes,0,48692,Self-Employed,40,None,59952,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_130,337351063438,ABCDE1593F,0,72982,No,1,203072,Unemployed,58,None,379845,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_562,737967185144,ABCDE1041F,1,54229,Yes,0,101622,Unemployed,73,Own,111063,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_264,462591674411,ABCDE8479F,5,66648,Yes,0,272153,Employed,55,Rent,193569,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_546,740591865790,ABCDE7847F,5,58685,Yes,1,210163,Unemployed,48,Own,375991,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_353,953438973063,ABCDE1614F,0,8008,No,1,213832,Unemployed,23,Rent,172079,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_669,333029752148,ABCDE7142F,1,14583,No,2,223477,Employed,22,Rent,215614,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_495,118144472203,ABCDE8089F,0,27409,No,1,60914,Employed,25,Rent,39193,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_595,509210747762,ABCDE6070F,1,18981,Yes,1,50759,Unemployed,19,Rent,94530,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_614,717163868301,ABCDE4391F,2,85323,No,1,220154,Employed,53,None,126575,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_204,912524900516,ABCDE8191F,2,29122,No,2,44944,Self-Employed,26,None,105911,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_242,796723035374,ABCDE7789F,1,46198,No,2,230717,Unemployed,42,Rent,392822,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_851,510105385477,ABCDE8248F,4,38995,Yes,1,238332,Employed,21,None,254081,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_298,579086715384,ABCDE2464F,0,61267,Yes,2,50790,Employed,48,Rent,120861,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_720,933690113350,ABCDE6350F,1,65413,No,2,197656,Employed,38,Rent,245464,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_654,514464988248,ABCDE8872F,2,41206,Yes,0,269188,Self-Employed,34,Rent,294631,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_941,326937501395,ABCDE5894F,3,29590,No,1,207689,Self-Employed,64,Rent,260073,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_312,236204325491,ABCDE4399F,0,65929,No,2,294204,Unemployed,35,Rent,397461,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_560,404413338488,ABCDE7460F,4,33607,Yes,1,142524,Employed,31,Rent,81083,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_520,330258126097,ABCDE1580F,1,69509,No,1,41125,Self-Employed,25,Rent,62788,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_456,908475722808,ABCDE2772F,4,63743,No,2,89573,Employed,43,Own,73678,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_824,309278641352,ABCDE2148F,2,77638,Yes,2,52243,Self-Employed,45,None,139440,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_554,364911953536,ABCDE2655F,5,10845,Yes,0,249910,Unemployed,39,None,182362,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_808,205225294938,ABCDE2090F,2,21962,No,2,138254,Employed,25,None,138553,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_736,213805374476,ABCDE6913F,3,58681,No,2,261726,Self-Employed,38,None,157754,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_376,753891510012,ABCDE9299F,4,25707,No,2,114145,Employed,52,Rent,98774,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_825,632190310424,ABCDE3273F,3,18551,Yes,0,216143,Unemployed,32,None,315434,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_467,235121241934,ABCDE7518F,0,53429,Yes,0,256775,Self-Employed,67,Rent,246217,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_988,115062968381,ABCDE6675F,2,11269,No,2,214428,Self-Employed,51,Own,361681,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_824,750216119277,ABCDE8807F,3,70621,No,0,65055,Unemployed,55,Own,85406,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_714,790668733328,ABCDE7200F,4,17148,No,1,293603,Employed,19,Own,103639,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_831,538791780271,ABCDE7435F,2,41284,Yes,2,267377,Employed,28,None,289453,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_696,748515169050,ABCDE2388F,3,78252,No,1,245589,Employed,69,None,163479,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_285,922724891973,ABCDE1801F,5,44983,No,0,51895,Unemployed,25,Rent,98022,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_812,437097159911,ABCDE3351F,3,48788,No,2,83464,Employed,68,None,76749,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_791,332109285326,ABCDE1812F,1,29732,Yes,1,39096,Employed,58,None,61071,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_815,905185883835,ABCDE9497F,1,61943,Yes,1,107086,Employed,47,Own,54872,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_311,871450541945,ABCDE5463F,3,64730,Yes,2,201296,Employed,24,Own,114368,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_672,664020174041,ABCDE8782F,1,43329,No,2,81091,Employed,39,Own,36839,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_792,970849256791,ABCDE7731F,3,19765,Yes,1,225372,Employed,35,Own,266358,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_38,827488882450,ABCDE6545F,3,15520,Yes,2,285248,Unemployed,58,Own,226779,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_485,184371962236,ABCDE8351F,2,19919,No,1,91905,Employed,30,None,76230,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_294,291116454494,ABCDE1942F,5,87287,Yes,0,182437,Employed,49,None,226905,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_63,968113699120,ABCDE7311F,0,51208,Yes,1,268907,Employed,49,Rent,239212,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_271,460268688810,ABCDE1092F,4,51690,No,1,277528,Employed,66,Own,312612,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_944,777784577857,ABCDE4856F,0,58863,No,2,97249,Employed,63,Own,64088,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_232,755666467697,ABCDE8419F,3,41442,Yes,0,51753,Employed,47,None,59763,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_786,158024470979,ABCDE7251F,5,55438,No,2,280265,Self-Employed,62,None,363594,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_553,157456556483,ABCDE6456F,4,96070,Yes,1,37102,Employed,65,Own,97846,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_22,525819196746,ABCDE1278F,1,93720,No,2,161787,Self-Employed,50,Rent,137558,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_918,950543924944,ABCDE8291F,2,83354,No,0,84285,Unemployed,71,Own,117214,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_826,396876085794,ABCDE8536F,1,80619,Yes,0,57940,Employed,71,None,136462,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_388,421567455711,ABCDE4537F,3,59125,Yes,0,175404,Employed,66,None,297060,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_18,431778336168,ABCDE3525F,5,19692,Yes,2,219833,Self-Employed,27,None,110279,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_185,199984412690,ABCDE4065F,5,63617,Yes,1,263170,Self-Employed,34,Rent,158002,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_302,827740051965,ABCDE9633F,1,97279,No,0,270541,Employed,47,Own,104117,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_88,702374710263,ABCDE8431F,2,25411,Yes,1,254928,Unemployed,61,Rent,101641,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_588,677079042268,ABCDE8887F,2,45792,No,0,285725,Employed,70,None,337115,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_76,631969765891,ABCDE3755F,0,60786,No,0,268686,Employed,39,None,313901,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_48,994831237461,ABCDE8507F,0,13329,No,1,234351,Employed,54,Own,205989,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_568,271849455234,ABCDE2870F,5,53864,Yes,2,68717,Self-Employed,72,None,58074,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_176,207498773850,ABCDE6878F,2,15203,Yes,1,56146,Employed,56,Rent,78848,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_924,498920315993,ABCDE6883F,1,74796,No,1,160271,Employed,59,Rent,338951,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_335,413628117876,ABCDE1786F,1,39063,No,1,28838,Employed,64,Rent,124427,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_105,545129707653,ABCDE4117F,1,51939,No,0,208742,Employed,20,Rent,198555,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_655,870303138386,ABCDE6557F,2,98565,No,0,91544,Employed,34,Own,60380,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_453,632168466862,ABCDE7073F,3,78798,Yes,0,69015,Self-Employed,75,None,123674,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_174,981470874913,ABCDE8676F,4,85160,No,2,30953,Self-Employed,28,Rent,72788,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_576,470633637990,ABCDE7639F,4,75833,Yes,0,163388,Unemployed,37,Own,244796,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_481,434288616334,ABCDE6875F,3,48323,Yes,1,222147,Self-Employed,24,None,360284,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_69,317081554423,ABCDE5182F,0,31065,No,1,191893,Employed,68,None,105199,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_454,257788692552,ABCDE8687F,4,93474,Yes,1,102145,Unemployed,27,Rent,69300,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_273,352312893992,ABCDE6255F,4,46910,Yes,2,188433,Employed,70,Rent,314883,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_332,294418101929,ABCDE2868F,0,37374,Yes,2,71009,Employed,61,None,73338,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_596,324909259425,ABCDE4358F,0,58501,No,2,215509,Employed,41,None,253709,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_77,828926167449,ABCDE1444F,3,81909,Yes,1,168904,Employed,35,None,358913,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_156,235868847140,ABCDE4902F,3,67794,No,0,122858,Employed,67,None,103828,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_375,960100479822,ABCDE3982F,4,30763,No,0,89982,Employed,29,Rent,100586,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_204,702839487024,ABCDE3613F,1,9072,No,2,238004,Unemployed,28,Own,178101,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_685,365139720750,ABCDE2663F,1,68499,No,1,165316,Employed,65,Own,260916,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_494,938927341349,ABCDE7869F,3,33882,Yes,2,174211,Employed,24,None,176763,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_222,270112195767,ABCDE7515F,2,25477,Yes,2,206359,Employed,39,Rent,101862,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_264,407128180235,ABCDE4031F,2,19668,Yes,2,94058,Employed,64,Own,125193,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_417,294175741026,ABCDE9046F,0,65804,No,1,76719,Employed,55,Own,122073,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_746,630596867248,ABCDE6702F,3,27457,No,0,183073,Self-Employed,31,Rent,237759,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_186,628791460415,ABCDE1311F,3,76008,Yes,1,120206,Unemployed,23,Own,133853,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_724,231044827826,ABCDE1919F,5,92328,No,2,36275,Self-Employed,55,Rent,34794,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_784,134547517032,ABCDE6753F,0,45954,Yes,0,185544,Employed,19,Rent,318736,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_791,882638509619,ABCDE8217F,3,28816,Yes,0,46325,Unemployed,40,Own,65079,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_874,897436828964,ABCDE8072F,2,92629,Yes,0,25919,Self-Employed,25,Rent,64096,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_724,735234778870,ABCDE2512F,5,23820,No,0,55189,Employed,33,None,149917,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_147,340124862628,ABCDE3275F,3,32007,No,2,155747,Employed,41,Own,356827,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_435,814544071313,ABCDE4917F,5,63708,Yes,1,71005,Employed,50,Rent,23354,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_367,527341428053,ABCDE9865F,5,62250,No,2,189648,Self-Employed,37,Own,208856,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_424,921591598210,ABCDE9138F,5,55910,Yes,0,275206,Unemployed,69,None,291106,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_954,365364400146,ABCDE6457F,1,23522,Yes,2,73547,Self-Employed,55,Own,79033,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_281,825923183822,ABCDE8980F,3,13960,No,2,40283,Unemployed,50,Own,88001,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_418,385805046212,ABCDE3217F,2,27408,No,0,58956,Employed,26,Own,51778,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_164,313092039142,ABCDE8767F,0,55544,No,0,127756,Unemployed,64,None,134260,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_550,495342532806,ABCDE4943F,3,42305,No,2,78057,Self-Employed,60,Rent,49757,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_970,271081324426,ABCDE8007F,2,75069,Yes,0,269632,Unemployed,33,Own,163164,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_806,674072162919,ABCDE7174F,0,78010,No,0,265347,Employed,42,Own,138165,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_616,555332249290,ABCDE2703F,0,11165,No,1,159101,Self-Employed,21,Own,162066,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_314,602212675452,ABCDE8045F,4,24852,Yes,2,64187,Employed,51,Own,84501,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_115,165412627516,ABCDE1280F,4,28334,Yes,0,261602,Employed,22,Rent,194197,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_637,416624229030,ABCDE8070F,5,13131,Yes,2,174808,Employed,68,Own,127856,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_882,277300009608,ABCDE4508F,4,56366,No,2,165957,Employed,40,None,368363,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_747,263506518434,ABCDE7685F,3,81550,Yes,2,97317,Employed,58,Own,35543,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_276,357924447092,ABCDE7510F,2,74719,No,1,70317,Employed,20,None,140273,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_320,389712595384,ABCDE3804F,2,38231,Yes,1,67302,Employed,22,Rent,70571,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_910,410418988269,ABCDE4433F,2,61498,No,2,103816,Employed,29,Own,131043,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_328,108078907189,ABCDE2166F,2,52020,No,0,222236,Self-Employed,38,None,148209,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_807,278035090402,ABCDE2936F,1,44083,No,2,118245,Employed,48,Own,136135,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_667,812952605963,ABCDE6136F,5,27394,No,2,110664,Employed,30,Own,62020,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_40,600463978267,ABCDE3894F,5,75090,Yes,2,79912,Self-Employed,70,Rent,87131,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_625,394120051303,ABCDE7479F,4,96862,Yes,2,100985,Employed,65,Rent,140069,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_262,553659397288,ABCDE9421F,0,5681,Yes,2,247360,Unemployed,63,Rent,374546,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_744,237721192911,ABCDE7429F,1,99304,Yes,0,263774,Employed,53,Own,106386,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_5,418453796704,ABCDE3878F,0,37990,No,0,130802,Self-Employed,20,None,123276,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_894,131447287221,ABCDE5225F,3,7217,No,0,297416,Self-Employed,51,Own,153340,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_511,164871268281,ABCDE3990F,4,44964,No,0,217206,Unemployed,50,Own,168101,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_867,768405256277,ABCDE5517F,1,75502,No,0,218494,Self-Employed,34,None,309935,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_544,991460517526,ABCDE8640F,3,30992,Yes,2,57164,Self-Employed,54,Rent,101529,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_532,733040020728,ABCDE1583F,2,88042,Yes,0,62914,Employed,30,Own,36837,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_986,185325470955,ABCDE6649F,1,50638,Yes,0,201605,Employed,34,Rent,259552,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_664,566742048042,ABCDE5532F,5,64906,Yes,1,55329,Employed,46,Rent,139876,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_128,125781708704,ABCDE3498F,2,40607,No,0,141987,Unemployed,75,Rent,124834,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_12,549084292418,ABCDE6526F,3,56644,Yes,1,293129,Employed,70,None,230885,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_15,606151767785,ABCDE7842F,1,32572,No,0,180103,Unemployed,19,Rent,100008,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_210,493065616711,ABCDE2774F,0,18039,No,1,295784,Employed,19,Rent,120197,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_493,174908908150,ABCDE8836F,3,14256,No,1,203681,Employed,56,None,188870,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_433,480647023473,ABCDE8230F,0,94328,No,0,36620,Employed,51,None,111997,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_33,621225808321,ABCDE7191F,0,16029,No,2,298051,Employed,73,None,230453,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_792,308458814128,ABCDE1310F,5,33356,Yes,0,41262,Self-Employed,56,None,43327,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_596,179936386661,ABCDE2710F,0,97890,No,1,90717,Self-Employed,65,Own,68151,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_248,877736589112,ABCDE1603F,5,34423,No,1,95106,Employed,54,Own,91762,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_57,656242019865,ABCDE5461F,2,39065,No,0,130958,Unemployed,55,None,86418,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_632,857741917547,ABCDE4518F,5,14477,Yes,2,277274,Unemployed,21,Rent,138287,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_991,341098329010,ABCDE3162F,5,96253,Yes,0,216019,Employed,24,Own,280570,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_820,918788289726,ABCDE5563F,2,31242,Yes,2,186647,Unemployed,50,Rent,372407,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_5,560912176496,ABCDE2782F,2,11772,Yes,2,67949,Unemployed,25,Own,42211,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_134,675702450646,ABCDE2407F,4,14812,No,0,279822,Employed,34,None,313952,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_735,549463298278,ABCDE1852F,1,87411,Yes,0,237408,Employed,40,None,227763,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_627,631207839382,ABCDE8321F,0,71638,No,0,208969,Employed,20,Rent,228212,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_44,193225920444,ABCDE8189F,1,83654,No,1,107696,Employed,24,None,64475,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_44,917982466586,ABCDE1668F,2,81631,No,0,98115,Unemployed,56,None,86199,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_885,562187540926,ABCDE6986F,0,99241,No,1,297294,Employed,37,None,352478,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_224,181406575462,ABCDE1467F,1,7045,Yes,1,232869,Employed,69,Own,175992,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_142,213090579350,ABCDE4763F,5,43636,No,0,124126,Employed,66,Rent,67554,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_55,399981465992,ABCDE3340F,5,25592,Yes,2,67121,Self-Employed,58,None,144411,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_653,772838033958,ABCDE2082F,1,25991,No,0,171523,Employed,50,Own,399040,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_590,183431285813,ABCDE4358F,1,5957,No,1,69873,Employed,72,Own,45910,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_649,499077759249,ABCDE9295F,4,10834,No,2,35848,Unemployed,25,Own,41081,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_941,266063113896,ABCDE9129F,1,77703,No,0,236055,Employed,38,Own,157567,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_52,750610277123,ABCDE7153F,3,40193,Yes,1,69794,Self-Employed,40,Rent,134125,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_77,782047113020,ABCDE9319F,3,76267,Yes,2,195397,Employed,46,Own,300577,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_984,603584074940,ABCDE6732F,4,96211,No,1,255864,Self-Employed,45,Own,303417,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_981,469537970051,ABCDE5934F,1,69762,Yes,0,222400,Unemployed,52,None,267070,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_704,384017774952,ABCDE9435F,3,52157,No,0,260758,Unemployed,40,Rent,103516,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_117,762244712866,ABCDE2063F,3,81948,No,0,72746,Employed,27,None,61819,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_54,915638790678,ABCDE5213F,4,86490,Yes,1,266569,Employed,46,None,302295,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_260,842786602833,ABCDE5623F,5,59713,No,1,91749,Employed,49,None,116151,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_681,933856799463,ABCDE1334F,0,22637,Yes,0,225987,Employed,42,None,351408,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_232,786035718501,ABCDE5715F,5,68967,No,0,224231,Employed,53,Own,382738,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_722,157327522662,ABCDE6526F,5,85507,No,1,215632,Unemployed,20,Rent,242667,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_544,251061403638,ABCDE2388F,4,73879,Yes,0,118304,Employed,18,Own,149679,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_870,497949906070,ABCDE4733F,4,11116,Yes,0,72743,Employed,28,Own,91424,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_748,818309743916,ABCDE9667F,1,38139,Yes,1,75118,Self-Employed,66,Own,120665,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
