Name,Adhaar No.,PAN Number,Number of Dependents,Medical Expenses,Loan Status,No. of Schemes Availed,Annual Income,Employment Status,Age,Real Estate Status,Bank Balance,Ministry,Scheme,Marital Status,ELIGIBILITY CRITERIA
Person_572,9.92527E+11,ABCDE3725F,1,26410,No,1,136828,Employed,75,,75944,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_990,4.36541E+11,ABCDE9389F,5,53517,No,1,85065,Employed,55,,139043,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_175,8.92167E+11,ABCDE9452F,0,59698,Yes,2,64501,Employed,25,,112306,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_485,3.52592E+11,ABCDE5268F,5,70498,No,1,39571,Self-Employed,52,,93055,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_964,8.21181E+11,ABCDE1647F,1,9206,Yes,1,111301,Self-Employed,24,Rent,31403,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_861,4.8451E+11,ABCDE1600F,3,45366,Yes,0,279143,Employed,58,Rent,334092,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,NO
Person_611,1.87957E+11,ABCDE4490F,2,21043,Yes,0,143980,Self-Employed,26,Rent,33382,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_487,1.04181E+11,ABCDE5071F,1,76073,No,1,41297,Unemployed,38,Own,135065,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_842,3.48878E+11,ABCDE4546F,3,95644,Yes,0,99838,Employed,33,Own,69521,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_373,9.54559E+11,ABCDE6623F,5,8576,Yes,0,33340,Employed,63,,83956,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_825,9.80657E+11,ABCDE8251F,3,94878,No,2,124341,Employed,48,,91329,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_857,6.13477E+11,ABCDE1359F,5,10739,Yes,2,210870,Employed,44,,254688,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,NO
Person_360,1.95517E+11,ABCDE2319F,0,39488,No,2,93832,Employed,55,,126801,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_655,3.53106E+11,ABCDE8873F,5,22461,No,1,145503,Self-Employed,65,,86109,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_787,8.95135E+11,ABCDE9197F,5,97648,Yes,2,251316,Self-Employed,71,Rent,252197,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,NO
Person_249,1.18839E+11,ABCDE6326F,5,88688,No,2,156529,Employed,65,Rent,244534,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_639,5.15941E+11,ABCDE7006F,2,94803,Yes,2,163061,Employed,18,Rent,108548,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_581,4.35745E+11,ABCDE6732F,0,99671,Yes,0,155545,Unemployed,69,Rent,386959,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_865,1.37811E+11,ABCDE6572F,2,8619,No,1,51609,Employed,37,,49019,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_735,1.15159E+11,ABCDE4573F,1,43464,Yes,0,162864,Employed,34,,266719,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_514,6.45614E+11,ABCDE7550F,4,18362,No,1,60383,Unemployed,30,,60888,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_52,7.58559E+11,ABCDE1783F,5,93543,Yes,1,195077,Employed,66,Own,385671,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_978,9.62572E+11,ABCDE7460F,5,85646,No,0,42115,Self-Employed,57,Own,28607,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_992,2.9848E+11,ABCDE3916F,3,25558,No,2,110743,Employed,34,,135804,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_353,1.77182E+11,ABCDE1528F,4,12528,Yes,2,172645,Employed,51,,228375,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_285,2.80015E+11,ABCDE9316F,1,81257,Yes,0,149339,Self-Employed,51,,69285,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_853,5.23786E+11,ABCDE3934F,0,82851,No,2,154171,Employed,67,Rent,263056,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_133,4.77036E+11,ABCDE5116F,4,50607,Yes,2,125952,Employed,29,Own,38576,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_25,4.64509E+11,ABCDE8180F,5,72435,No,0,241348,Employed,26,,263532,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,NO
Person_496,6.70637E+11,ABCDE9888F,2,61148,Yes,1,171242,Employed,75,Rent,307111,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_207,5.58307E+11,ABCDE8433F,1,11033,Yes,1,144876,Employed,57,,29187,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_832,1.02597E+11,ABCDE3767F,2,95581,Yes,0,33962,Employed,58,,32829,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_187,2.1139E+11,ABCDE5452F,5,37601,No,0,239433,Employed,54,Own,209282,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_713,2.66944E+11,ABCDE7051F,0,97391,Yes,2,194642,Employed,75,Own,395053,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,NO
Person_760,7.14973E+11,ABCDE1301F,4,19357,Yes,0,151011,Employed,36,Rent,377755,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_861,8.94659E+11,ABCDE4792F,4,18236,No,2,243213,Self-Employed,55,,320945,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_754,5.6163E+11,ABCDE3825F,5,64726,No,1,186893,Unemployed,48,Rent,269093,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_904,3.68506E+11,ABCDE1981F,3,87195,No,0,86816,Employed,32,Own,91004,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_116,2.43414E+11,ABCDE5665F,5,9651,No,0,174953,Employed,37,,248855,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_665,4.41963E+11,ABCDE3108F,2,68628,No,2,84234,Employed,68,Own,148197,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_161,2.11146E+11,ABCDE4649F,5,56355,Yes,1,215850,Employed,20,Own,335798,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,NO
Person_245,4.49365E+11,ABCDE1180F,1,22488,No,0,141182,Employed,74,Own,138485,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_555,9.12178E+11,ABCDE9165F,0,40432,Yes,1,27570,Employed,49,,109353,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_629,6.90619E+11,ABCDE2406F,5,17368,No,1,60101,Employed,49,,134860,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_886,9.19878E+11,ABCDE7932F,0,13817,Yes,0,157236,Employed,58,Rent,377349,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_943,3.88607E+11,ABCDE4319F,1,96772,Yes,1,101879,Self-Employed,62,Own,107806,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_543,3.90633E+11,ABCDE3678F,4,48120,No,2,64751,Employed,29,Own,123547,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_991,7.94217E+11,ABCDE4606F,3,55162,No,0,187351,Self-Employed,23,,159322,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_835,4.53512E+11,ABCDE8521F,3,12697,No,1,92052,Employed,71,Rent,22762,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_731,6.13967E+11,ABCDE3873F,5,44182,No,2,63154,Employed,74,Own,127171,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_42,2.21997E+11,ABCDE7736F,4,73496,Yes,1,80996,Employed,19,Own,148689,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_616,7.14723E+11,ABCDE1859F,3,45837,Yes,0,120063,Employed,53,Own,86959,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_595,2.38593E+11,ABCDE2624F,5,9165,Yes,1,149720,Employed,26,,117236,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_25,9.92578E+11,ABCDE5394F,1,85393,No,1,109273,Employed,36,Rent,98555,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_646,6.027E+11,ABCDE2394F,2,23467,Yes,1,288829,Employed,70,Own,308156,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,NO
Person_527,6.96266E+11,ABCDE6243F,1,5281,Yes,0,105953,Self-Employed,22,Rent,65411,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_128,8.94627E+11,ABCDE4694F,3,57381,Yes,0,199154,Employed,27,Own,192744,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_261,9.31342E+11,ABCDE1560F,0,29277,Yes,2,26082,Employed,25,,57976,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,YES
Person_975,9.39494E+11,ABCDE3233F,4,33966,No,0,234749,Self-Employed,65,Rent,330138,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_972,6.61102E+11,ABCDE9366F,1,16949,Yes,0,181847,Employed,68,Rent,278048,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_440,1.76712E+11,ABCDE4382F,2,68087,Yes,2,138698,Employed,49,,64510,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_653,9.21911E+11,ABCDE7081F,3,80710,Yes,2,147671,Unemployed,57,Rent,107152,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_500,2.90995E+11,ABCDE7372F,4,95560,No,2,291179,Employed,33,Rent,293909,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_490,9.09287E+11,ABCDE4312F,4,20662,No,1,272294,Employed,30,Rent,351335,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,NO
Person_797,2.75022E+11,ABCDE6144F,3,43127,No,2,166439,Self-Employed,72,Own,255629,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_366,2.40049E+11,ABCDE2593F,3,48990,No,0,230806,Employed,49,,121035,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,NO
Person_572,8.13358E+11,ABCDE8585F,0,95373,No,2,124272,Unemployed,65,,86624,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_594,3.85213E+11,ABCDE7971F,4,15023,Yes,2,297783,Employed,21,Own,395258,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_909,2.41833E+11,ABCDE1708F,3,14984,Yes,0,138659,Employed,60,Own,48694,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_692,4.6506E+11,ABCDE3989F,3,11846,No,0,291286,Unemployed,61,Rent,121468,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_958,2.55182E+11,ABCDE3261F,2,56237,Yes,0,246190,Unemployed,28,Own,307332,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,NO
Person_257,6.02802E+11,ABCDE3865F,1,56983,No,0,241737,Employed,24,,348701,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_191,3.37728E+11,ABCDE5960F,4,82689,No,2,139034,Employed,21,,115294,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_602,1.19999E+11,ABCDE2851F,3,64982,Yes,2,88650,Self-Employed,75,Own,34265,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_944,8.27725E+11,ABCDE7184F,0,53905,No,2,77498,Self-Employed,64,Rent,20811,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_493,1.45927E+11,ABCDE2784F,1,88986,No,2,196073,Employed,58,Own,162084,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_532,9.3811E+11,ABCDE3377F,3,97609,No,2,248755,Self-Employed,44,,388387,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_10,8.41881E+11,ABCDE2967F,1,8936,No,0,114956,Employed,51,,66236,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_158,5.16808E+11,ABCDE5234F,1,71631,Yes,0,254877,Employed,43,Own,398673,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_248,1.2364E+11,ABCDE5558F,0,57360,No,0,201993,Self-Employed,44,,245273,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_571,3.13827E+11,ABCDE4738F,3,27326,Yes,2,47383,Unemployed,24,Own,34479,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_579,4.66089E+11,ABCDE6524F,0,66061,No,0,189703,Self-Employed,46,Rent,176842,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_894,3.8184E+11,ABCDE4797F,4,72993,No,1,285658,Employed,30,Rent,123156,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_296,1.14093E+11,ABCDE9656F,4,60007,No,1,105705,Unemployed,20,Own,71065,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_340,9.30525E+11,ABCDE3652F,5,95110,No,2,264013,Unemployed,75,Rent,388342,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,NO
Person_644,3.72265E+11,ABCDE6223F,5,93017,Yes,2,85592,Self-Employed,35,,118344,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_267,1.96353E+11,ABCDE9552F,1,57647,Yes,0,231293,Self-Employed,42,Own,196187,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_838,4.66068E+11,ABCDE4046F,2,13235,Yes,0,164672,Self-Employed,63,Own,334250,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_948,8.77605E+11,ABCDE4904F,2,5699,Yes,1,165747,Unemployed,49,Own,192644,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_71,1.2377E+11,ABCDE2031F,4,16776,Yes,2,55659,Employed,22,Own,38422,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_357,5.12722E+11,ABCDE1612F,1,56985,No,1,143105,Employed,22,,66070,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_503,6.46203E+11,ABCDE4157F,4,42258,Yes,2,157656,Employed,24,,344336,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_732,7.87305E+11,ABCDE7414F,2,47133,Yes,1,40736,Employed,24,,74237,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_933,1.75408E+11,ABCDE7745F,2,88938,No,1,226753,Employed,69,Own,220847,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,NO
Person_200,2.31554E+11,ABCDE1865F,3,16370,No,0,91864,Unemployed,45,,120651,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_524,6.27529E+11,ABCDE2356F,0,53900,Yes,2,292738,Employed,39,Rent,116633,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_988,5.41366E+11,ABCDE3699F,4,85589,No,1,212615,Employed,23,Rent,384775,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_738,9.58554E+11,ABCDE5302F,5,99980,Yes,0,133243,Self-Employed,36,Own,41628,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_816,1.10514E+11,ABCDE4667F,5,55889,Yes,2,189852,Employed,29,,155021,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_78,4.01475E+11,ABCDE8529F,2,84429,Yes,0,220238,Employed,42,,166926,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_663,5.50499E+11,ABCDE9796F,2,18649,No,1,161977,Employed,67,,260700,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_98,3.25241E+11,ABCDE2269F,4,97518,No,2,215945,Employed,50,Own,192289,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_64,4.12889E+11,ABCDE6088F,5,90316,Yes,0,151983,Unemployed,51,Rent,283190,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_170,4.29628E+11,ABCDE8264F,1,7708,No,0,223741,Employed,25,Own,276140,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_792,6.92911E+11,ABCDE5264F,4,96056,Yes,2,112848,Employed,57,Own,35917,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_304,2.64746E+11,ABCDE6397F,3,57302,No,0,130136,Unemployed,54,,47465,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_984,9.09368E+11,ABCDE4847F,1,73502,Yes,1,92411,Employed,72,Rent,91136,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_46,2.51274E+11,ABCDE7480F,5,87045,Yes,2,165026,Unemployed,24,,246143,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_744,2.25516E+11,ABCDE6560F,4,85008,No,1,54635,Self-Employed,72,Own,82324,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_221,9.10297E+11,ABCDE7072F,5,73286,Yes,2,190658,Self-Employed,54,Rent,376180,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_387,7.32164E+11,ABCDE8389F,3,24722,No,0,249405,Employed,21,Own,301651,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_351,1.79873E+11,ABCDE1225F,2,59385,Yes,0,206642,Self-Employed,68,,318497,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,NO
Person_812,9.67615E+11,ABCDE2630F,0,8772,No,1,220608,Unemployed,70,Rent,121032,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_824,2.82906E+11,ABCDE2193F,5,61917,No,0,117292,Employed,72,Own,22781,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_723,2.02174E+11,ABCDE2774F,4,97927,No,0,275702,Employed,26,,110833,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,NO
Person_488,1.58939E+11,ABCDE4634F,0,88670,No,1,151133,Employed,20,Rent,227539,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_776,1.27026E+11,ABCDE6249F,0,15726,Yes,1,129502,Self-Employed,27,,66019,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_988,1.86152E+11,ABCDE5305F,0,47518,Yes,0,82839,Employed,59,Rent,66645,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_667,2.70612E+11,ABCDE2053F,0,27415,No,0,91166,Employed,25,Own,134991,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_697,4.92307E+11,ABCDE1258F,5,56717,No,1,236942,Unemployed,27,Rent,156347,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,NO
Person_94,4.97289E+11,ABCDE7411F,1,21161,No,1,170249,Employed,32,Rent,264187,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_763,7.68139E+11,ABCDE5178F,1,43010,No,0,44711,Self-Employed,33,Own,98203,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_818,1.7345E+11,ABCDE9444F,1,84029,Yes,0,146149,Employed,73,,35404,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_580,7.01217E+11,ABCDE9272F,5,83496,Yes,0,290722,Self-Employed,27,,217557,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_490,6.56959E+11,ABCDE4064F,3,51224,Yes,2,51698,Self-Employed,56,Rent,120053,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_595,1.1574E+11,ABCDE2698F,3,75408,Yes,0,57114,Employed,34,Rent,92332,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_68,4.16117E+11,ABCDE9358F,4,55195,Yes,2,286831,Employed,53,,298610,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_411,4.38141E+11,ABCDE9641F,0,86397,Yes,2,177365,Employed,44,Rent,398626,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_47,4.35864E+11,ABCDE8157F,5,46867,Yes,0,169005,Self-Employed,54,Rent,238405,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_512,8.68444E+11,ABCDE5705F,1,83867,Yes,1,147394,Self-Employed,21,Rent,127527,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_81,4.04813E+11,ABCDE9863F,5,32184,Yes,0,127225,Unemployed,53,Rent,98695,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_562,7.28543E+11,ABCDE6791F,0,39240,No,0,189186,Employed,47,,323497,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_842,4.18603E+11,ABCDE7492F,5,17645,No,2,109923,Self-Employed,61,Rent,141193,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_694,7.86547E+11,ABCDE5874F,5,28140,Yes,0,94620,Self-Employed,34,,69375,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_171,7.31057E+11,ABCDE2586F,2,86287,No,0,169830,Employed,70,,188852,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_40,3.56585E+11,ABCDE4048F,3,64941,Yes,0,89028,Employed,73,Own,76120,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_864,9.35547E+11,ABCDE2340F,5,16501,No,1,259375,Employed,19,,207485,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_242,9.37102E+11,ABCDE3725F,5,32718,No,0,70783,Self-Employed,18,,131320,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_891,6.19565E+11,ABCDE4658F,1,61417,Yes,1,218467,Employed,46,,298256,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_487,3.19101E+11,ABCDE6295F,5,76837,Yes,0,248292,Employed,19,,391458,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_502,5.95732E+11,ABCDE2908F,2,27331,Yes,0,66340,Employed,46,Rent,76767,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_120,5.35535E+11,ABCDE2499F,4,16809,Yes,1,240161,Employed,22,Rent,113504,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_955,1.1426E+11,ABCDE4039F,5,15606,No,2,64397,Employed,38,,131868,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_705,6.84E+11,ABCDE1873F,2,64798,Yes,2,267796,Employed,53,Own,352956,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_140,3.13434E+11,ABCDE4664F,5,45497,No,1,257967,Employed,63,,117692,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_473,4.07066E+11,ABCDE1732F,3,32473,Yes,1,292753,Employed,45,Own,356350,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_199,6.48705E+11,ABCDE9746F,2,19433,No,2,34702,Employed,49,Rent,26079,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_488,9.27394E+11,ABCDE5678F,3,39723,No,1,114393,Self-Employed,21,,111781,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_111,1.8994E+11,ABCDE2666F,2,55122,Yes,0,38802,Employed,74,Own,59468,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_488,5.60784E+11,ABCDE5922F,0,72391,No,1,48893,Employed,35,Own,43819,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_310,2.62573E+11,ABCDE8313F,1,36943,No,1,271193,Employed,52,Own,262435,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_140,4.98482E+11,ABCDE3860F,0,60834,No,1,276045,Self-Employed,27,Rent,247123,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_488,1.17938E+11,ABCDE1875F,1,91645,Yes,2,209772,Employed,34,Rent,223894,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_563,5.20637E+11,ABCDE8463F,0,89398,Yes,1,124038,Self-Employed,34,,106811,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_725,5.81439E+11,ABCDE1179F,4,16281,Yes,2,167954,Employed,54,Rent,227713,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_166,9.69212E+11,ABCDE4614F,0,39973,No,0,31320,Employed,25,,55372,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_320,7.1556E+11,ABCDE9821F,3,23348,No,0,91842,Unemployed,21,Rent,90978,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_392,4.4257E+11,ABCDE2848F,1,16695,No,1,285706,Employed,71,Own,103001,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_745,4.61561E+11,ABCDE4211F,5,90121,No,1,185672,Self-Employed,39,Rent,292099,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_443,4.14085E+11,ABCDE4813F,3,97768,Yes,2,172566,Employed,70,Own,397432,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_556,8.32403E+11,ABCDE9059F,1,83688,No,0,41186,Employed,69,,52811,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_997,7.04018E+11,ABCDE5169F,5,62312,No,0,152734,Unemployed,44,Own,238989,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_823,1.18529E+11,ABCDE1235F,3,28053,No,2,295036,Employed,70,,190480,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_65,5.48915E+11,ABCDE7815F,5,37677,Yes,0,32306,Employed,41,Rent,88295,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_898,5.04138E+11,ABCDE6030F,3,57225,Yes,1,35872,Employed,25,Rent,56236,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
