Name,Adhaar No.,PAN Number,Number of Dependents,Medical Expenses,Loan Status,No. of Schemes Availed,Annual Income,Employment Status,Age,Real Estate Status,Bank Balance,Ministry,Scheme,Marital Status,ELIGIBILITY CRITERIA
Person_38,7.33176E+11,ABCDE8751F,5,73440,No,2,87161,Employed,39,,118129,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_811,3.76635E+11,ABCDE4690F,0,57621,Yes,1,29773,Employed,33,,102102,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_826,9.063E+11,ABCDE9361F,5,12285,Yes,1,126504,Employed,75,,105059,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_829,8.80748E+11,ABCDE4208F,1,39833,Yes,2,50449,Unemployed,33,Own,85131,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_340,4.97982E+11,ABCDE5055F,2,69461,No,2,112134,Employed,46,Rent,97393,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_696,5.33024E+11,ABCDE9097F,5,95985,No,2,181676,Unemployed,71,Own,366090,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_879,3.75958E+11,ABCDE5016F,2,63047,Yes,1,203270,Employed,74,Rent,376061,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_65,4.37207E+11,ABCDE6372F,4,44978,No,0,211526,Self-Employed,48,,235146,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_116,8.31612E+11,ABCDE8106F,0,98306,No,2,120556,Unemployed,73,,41933,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_955,8.48961E+11,ABCDE6484F,1,5049,No,0,272529,Self-Employed,27,Rent,201363,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,NO
Person_813,1.48084E+11,ABCDE3594F,4,81780,No,2,225895,Employed,63,Rent,141121,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,NO
Person_80,1.85963E+11,ABCDE9357F,2,62322,Yes,2,56130,Employed,24,Rent,140822,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_580,5.36741E+11,ABCDE6674F,3,85804,No,2,69346,Employed,57,Own,73745,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_972,9.5755E+11,ABCDE9151F,1,8716,Yes,1,36866,Employed,39,Rent,127858,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_434,2.07917E+11,ABCDE9645F,5,59439,Yes,1,262685,Employed,64,Rent,259086,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_611,6.82164E+11,ABCDE4809F,3,66417,No,0,177590,Self-Employed,23,,309021,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_900,2.85381E+11,ABCDE9578F,1,57383,No,1,70442,Unemployed,41,,26049,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_170,6.37908E+11,ABCDE3762F,0,45960,No,0,163616,Unemployed,62,Rent,303946,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_795,3.59569E+11,ABCDE3346F,5,66793,Yes,0,207293,Employed,68,Rent,198783,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,NO
Person_926,2.26544E+11,ABCDE8134F,0,95012,Yes,0,215561,Employed,46,,205482,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_476,9.95342E+11,ABCDE8440F,4,67418,Yes,1,76455,Employed,63,Rent,62094,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_897,2.88901E+11,ABCDE6127F,1,39666,Yes,0,234109,Employed,70,,121804,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_312,4.24733E+11,ABCDE2015F,1,59360,Yes,0,108042,Employed,51,Rent,75456,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_266,8.07531E+11,ABCDE6161F,3,57633,Yes,0,228669,Employed,22,Rent,372863,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_936,6.79258E+11,ABCDE1033F,1,86893,No,1,216371,Employed,51,,257442,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_585,7.64673E+11,ABCDE8144F,1,14798,No,2,273048,Employed,75,Rent,130702,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_534,4.34771E+11,ABCDE6776F,4,21312,No,1,101916,Employed,35,,58004,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_868,6.80388E+11,ABCDE8198F,4,98896,No,1,212300,Employed,54,,269892,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,NO
Person_645,3.90124E+11,ABCDE8414F,2,60059,No,1,36504,Unemployed,49,Own,149124,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_128,5.0994E+11,ABCDE1760F,1,46394,No,2,110658,Employed,56,Rent,147413,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_601,3.0813E+11,ABCDE5411F,1,61895,No,0,160581,Employed,38,Own,162843,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_824,8.44945E+11,ABCDE5761F,3,86391,No,2,238867,Unemployed,74,Own,123063,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_202,8.48922E+11,ABCDE4182F,3,92300,Yes,1,106052,Employed,51,Own,51660,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_544,4.61838E+11,ABCDE3490F,0,11444,Yes,2,79522,Unemployed,32,Rent,55218,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_490,8.89291E+11,ABCDE2974F,2,75045,Yes,0,55755,Employed,60,Rent,146478,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_902,2.39436E+11,ABCDE1278F,1,80433,Yes,1,238565,Employed,73,,172387,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_125,7.435E+11,ABCDE7976F,4,88308,No,1,277656,Employed,22,Rent,128198,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,NO
Person_178,4.5856E+11,ABCDE9059F,4,63104,No,0,26180,Unemployed,72,Own,149302,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_757,1.11718E+11,ABCDE7733F,4,43703,Yes,0,230381,Employed,30,Rent,208253,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_262,1.47628E+11,ABCDE1475F,0,94199,Yes,0,119982,Employed,54,Own,111086,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_441,5.98908E+11,ABCDE4814F,3,40394,Yes,2,187092,Unemployed,45,Rent,246942,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_30,5.0949E+11,ABCDE1149F,5,11801,No,2,279568,Employed,50,Own,310035,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_638,2.81715E+11,ABCDE1288F,1,79991,No,1,252973,Employed,51,Rent,359477,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,NO
Person_344,6.23715E+11,ABCDE3073F,1,47690,No,1,264447,Self-Employed,65,,299160,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_483,7.75453E+11,ABCDE9826F,4,37793,No,1,204168,Employed,27,Rent,348122,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_461,2.65655E+11,ABCDE8748F,4,26190,Yes,1,70023,Employed,37,Rent,107743,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_930,3.05345E+11,ABCDE7954F,0,49639,No,1,290164,Employed,67,Own,348550,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,NO
Person_257,8.15662E+11,ABCDE2452F,5,84807,Yes,2,73082,Employed,69,,99129,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_291,7.17806E+11,ABCDE4675F,5,11990,No,0,268642,Employed,45,Rent,180718,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_613,4.63858E+11,ABCDE6045F,3,20104,Yes,2,273423,Employed,53,,340119,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_128,6.00853E+11,ABCDE1984F,2,15843,Yes,0,125400,Employed,60,Rent,91068,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_401,5.30749E+11,ABCDE3634F,3,16999,No,1,158238,Unemployed,18,Rent,140113,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_103,3.81867E+11,ABCDE6714F,2,90587,Yes,2,167156,Employed,28,Rent,236021,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_953,5.53215E+11,ABCDE8078F,3,42336,No,2,83503,Employed,28,Rent,147647,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_920,4.22161E+11,ABCDE5561F,5,63273,Yes,0,31299,Employed,63,Rent,127766,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_42,3.0527E+11,ABCDE9466F,1,90879,No,2,132979,Employed,69,Rent,76333,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_667,2.42485E+11,ABCDE8082F,5,75440,Yes,2,200784,Unemployed,68,,130599,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_23,9.03285E+11,ABCDE5889F,1,95775,No,0,129314,Employed,45,,46421,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_808,9.09566E+11,ABCDE6004F,1,88497,Yes,1,78397,Employed,23,,146892,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_199,9.45339E+11,ABCDE7716F,0,79203,Yes,2,30323,Unemployed,63,,40690,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_212,7.84131E+11,ABCDE7988F,0,86605,No,1,266893,Unemployed,74,Rent,348831,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,NO
Person_750,4.75021E+11,ABCDE7502F,5,61687,Yes,0,107284,Unemployed,18,Own,78332,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_137,3.56307E+11,ABCDE5138F,2,19103,Yes,1,26405,Employed,42,Rent,25157,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_140,7.1854E+11,ABCDE2207F,2,95552,Yes,1,244359,Employed,72,Rent,219736,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,NO
Person_424,6.51959E+11,ABCDE8135F,3,41711,No,2,133349,Employed,46,,54227,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_890,4.76044E+11,ABCDE6072F,5,74251,No,1,53426,Unemployed,20,Own,95139,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_196,1.9682E+11,ABCDE6696F,1,64216,No,0,59602,Employed,19,Rent,49763,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_235,2.04356E+11,ABCDE7190F,3,17593,Yes,1,147777,Employed,35,Own,34869,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_415,6.77473E+11,ABCDE8684F,4,91721,Yes,0,297715,Employed,39,,246466,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,NO
Person_946,7.59415E+11,ABCDE7449F,1,26985,Yes,1,69762,Employed,34,,23716,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_937,1.55099E+11,ABCDE5338F,1,98858,Yes,2,82345,Employed,56,Own,109804,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_870,4.15593E+11,ABCDE7276F,5,6621,No,0,191574,Employed,37,Own,294544,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_869,6.17651E+11,ABCDE3189F,1,93334,No,2,140471,Employed,18,Rent,57497,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_482,9.96927E+11,ABCDE6513F,2,97205,Yes,1,73277,Employed,35,Own,91100,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_78,1.73724E+11,ABCDE2388F,0,23285,Yes,0,40962,Self-Employed,52,,54271,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_572,2.53131E+11,ABCDE3332F,1,83448,Yes,1,124920,Employed,43,,69120,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_350,4.33812E+11,ABCDE8840F,5,97242,Yes,0,293708,Employed,42,,283844,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_254,8.44186E+11,ABCDE2428F,3,60762,Yes,0,207564,Employed,41,Rent,180676,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_261,5.76558E+11,ABCDE6567F,0,15500,Yes,0,276285,Employed,50,,339744,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_219,6.75357E+11,ABCDE2763F,3,55879,Yes,0,194838,Employed,69,Rent,290041,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_558,2.8332E+11,ABCDE4771F,2,38491,Yes,2,184243,Unemployed,28,,184476,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_887,3.47152E+11,ABCDE2153F,4,91170,Yes,0,148605,Employed,41,,119933,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_301,9.39944E+11,ABCDE7257F,3,46921,Yes,2,157228,Unemployed,43,,141166,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_760,8.06379E+11,ABCDE2719F,2,49921,No,1,187857,Employed,18,Rent,360768,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,YES
Person_681,8.68311E+11,ABCDE2052F,1,87470,Yes,2,277624,Employed,19,Rent,217260,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,NO
Person_506,6.22306E+11,ABCDE8088F,5,57475,Yes,2,207309,Unemployed,46,Own,277306,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,NO
Person_813,6.93463E+11,ABCDE9737F,5,53154,Yes,2,110744,Employed,28,,23817,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_368,9.0634E+11,ABCDE3362F,1,87120,No,1,160880,Unemployed,66,Rent,299832,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_855,9.508E+11,ABCDE5896F,4,23573,Yes,0,252509,Employed,47,Own,218410,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,NO
Person_680,1.68155E+11,ABCDE5658F,1,16931,Yes,1,276760,Employed,52,Rent,140922,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_797,7.5913E+11,ABCDE8573F,4,61740,No,0,127243,Employed,24,,122280,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_9,5.60584E+11,ABCDE1938F,3,33283,Yes,2,31892,Employed,68,Rent,21466,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_640,2.22747E+11,ABCDE9598F,0,20357,No,2,154186,Self-Employed,32,,375157,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_263,4.83776E+11,ABCDE6793F,2,27930,No,2,198767,Employed,52,Rent,214148,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_779,7.82469E+11,ABCDE8916F,2,42411,No,2,25824,Employed,20,,38356,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_219,6.171E+11,ABCDE5450F,4,95282,Yes,0,51315,Unemployed,57,,30309,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_640,9.91813E+11,ABCDE7523F,0,89026,No,0,68094,Unemployed,27,Own,61216,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_394,1.47681E+11,ABCDE5576F,5,43282,Yes,2,84096,Employed,60,Rent,99523,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_297,7.18971E+11,ABCDE3004F,3,76650,No,0,292967,Employed,53,Rent,270261,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,NO
Person_592,4.47088E+11,ABCDE9697F,4,43079,Yes,2,251960,Self-Employed,55,Rent,151652,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_993,4.12813E+11,ABCDE8131F,5,76548,Yes,0,233066,Employed,39,,279745,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_502,5.12788E+11,ABCDE5740F,4,29080,No,1,199885,Self-Employed,36,,324436,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_183,9.03158E+11,ABCDE5896F,3,12122,No,1,170453,Employed,21,,256722,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_456,8.00107E+11,ABCDE6319F,5,62962,Yes,1,278928,Employed,38,Rent,364513,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_627,7.61406E+11,ABCDE8213F,1,76659,No,0,285961,Employed,18,Own,344681,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_511,1.43583E+11,ABCDE6232F,0,8544,No,1,117065,Self-Employed,57,Own,127660,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_932,7.31934E+11,ABCDE2732F,1,25738,Yes,1,82137,Employed,55,,131538,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_28,1.34869E+11,ABCDE8411F,2,95126,Yes,2,94244,Self-Employed,26,,126717,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_157,7.80656E+11,ABCDE6306F,2,25335,No,0,86306,Employed,61,,110412,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_227,2.23862E+11,ABCDE1012F,1,5617,Yes,1,228703,Unemployed,53,,100139,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,NO
Person_554,7.7238E+11,ABCDE6182F,5,8223,Yes,2,88924,Employed,48,,38702,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_553,6.91904E+11,ABCDE2645F,1,36686,No,1,283200,Employed,24,,158944,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_770,4.96667E+11,ABCDE5075F,1,24962,Yes,2,34189,Employed,28,Own,103876,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_251,3.97665E+11,ABCDE5678F,1,40373,No,1,56630,Employed,37,Rent,136711,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_915,7.26177E+11,ABCDE3181F,1,37928,Yes,0,57561,Employed,24,,51382,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_340,6.36859E+11,ABCDE6458F,2,30566,No,2,159414,Employed,40,Own,354825,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,NO
Person_29,6.19872E+11,ABCDE3884F,5,79628,Yes,1,241756,Self-Employed,48,Rent,297150,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_833,1.19843E+11,ABCDE1038F,4,59800,Yes,0,258175,Employed,63,Own,243571,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_619,3.70004E+11,ABCDE5324F,0,24383,Yes,2,195273,Self-Employed,23,,323640,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_878,2.47914E+11,ABCDE4488F,3,29841,No,2,266540,Employed,52,Own,381014,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_897,5.58277E+11,ABCDE1067F,3,66517,No,0,164114,Employed,43,,308981,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_610,9.4312E+11,ABCDE5420F,5,15094,Yes,2,190355,Employed,18,,354915,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_666,1.31311E+11,ABCDE1898F,5,59754,Yes,2,261425,Employed,24,Own,327016,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_642,7.83005E+11,ABCDE1458F,5,38654,No,1,148587,Employed,70,Own,80924,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_294,6.51832E+11,ABCDE5980F,2,6924,No,2,42110,Self-Employed,45,Rent,22923,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_188,6.69139E+11,ABCDE6403F,0,59681,Yes,0,129221,Employed,39,Own,124185,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_551,2.90845E+11,ABCDE5713F,5,13033,Yes,2,118333,Self-Employed,28,,77762,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_339,8.76287E+11,ABCDE2699F,2,81306,Yes,1,239309,Unemployed,42,,104755,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_624,6.70637E+11,ABCDE4456F,1,39364,No,2,140623,Self-Employed,72,,125855,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_390,8.04406E+11,ABCDE8031F,0,17786,No,0,124980,Employed,46,Rent,121775,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_914,8.05536E+11,ABCDE7388F,1,70981,No,2,167826,Unemployed,64,,278999,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_382,3.47317E+11,ABCDE5623F,3,25974,Yes,2,290852,Self-Employed,67,,212518,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,NO
Person_10,6.8738E+11,ABCDE5950F,0,76487,Yes,1,155461,Employed,22,Own,150679,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_342,2.44726E+11,ABCDE4522F,5,15314,No,1,291620,Employed,61,Own,339125,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,NO
Person_249,5.43469E+11,ABCDE1880F,4,72622,No,0,96431,Unemployed,61,Own,123805,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_310,6.31582E+11,ABCDE5268F,0,32461,No,2,286784,Employed,42,Rent,322269,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_94,4.5282E+11,ABCDE1712F,5,87140,No,0,264595,Self-Employed,29,Own,355389,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_973,8.42012E+11,ABCDE5762F,2,36960,No,1,84028,Unemployed,27,Rent,75440,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_261,1.72378E+11,ABCDE8367F,1,82489,Yes,2,258256,Self-Employed,37,,299405,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_29,3.16105E+11,ABCDE5222F,4,49945,No,2,187481,Self-Employed,25,Rent,221957,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_747,1.85225E+11,ABCDE2194F,2,10708,Yes,0,94464,Employed,51,Rent,34889,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_2,8.61724E+11,ABCDE7295F,2,22075,Yes,2,298702,Employed,41,Own,275082,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_659,3.10199E+11,ABCDE8540F,5,92853,No,2,127222,Unemployed,61,Own,47126,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_94,6.42457E+11,ABCDE5074F,1,92798,No,0,98230,Employed,60,,147030,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_239,3.586E+11,ABCDE8718F,4,16159,No,1,189036,Employed,55,,293390,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_990,3.3808E+11,ABCDE2878F,4,36093,No,0,212879,Employed,45,Own,394305,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_959,3.22956E+11,ABCDE5907F,0,28882,Yes,0,294755,Employed,43,Rent,220914,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,NO
Person_105,7.09508E+11,ABCDE3095F,0,31150,Yes,0,196138,Unemployed,50,,380338,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_544,4.68566E+11,ABCDE1969F,3,84547,Yes,0,296195,Employed,34,Rent,376616,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_407,7.46861E+11,ABCDE4552F,1,59624,No,1,241024,Employed,63,,288038,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_314,4.36511E+11,ABCDE9076F,4,86072,No,2,225009,Employed,49,Own,290258,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_680,9.30302E+11,ABCDE6473F,3,84139,No,2,123415,Employed,41,,35349,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_390,5.07309E+11,ABCDE3053F,4,8792,Yes,1,177639,Employed,66,Own,157184,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_719,9.35746E+11,ABCDE7485F,0,56665,Yes,2,82525,Employed,46,Own,105345,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_946,3.91391E+11,ABCDE2616F,5,68116,Yes,2,120962,Employed,70,Rent,82646,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_551,3.5647E+11,ABCDE1205F,5,82144,No,2,102242,Employed,41,Rent,20638,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_544,7.16906E+11,ABCDE6353F,4,91658,Yes,0,270921,Employed,75,Own,225924,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_997,7.20893E+11,ABCDE2453F,0,82122,Yes,2,295189,Self-Employed,75,Own,388326,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,NO
Person_75,6.13031E+11,ABCDE8084F,1,24070,Yes,2,28143,Employed,26,Own,56829,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,YES
Person_396,9.10337E+11,ABCDE1947F,5,44683,No,0,280637,Unemployed,28,,266016,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,NO
Person_269,2.39676E+11,ABCDE4932F,0,94344,No,2,47239,Employed,65,,42881,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_376,4.12087E+11,ABCDE9325F,2,16385,No,0,265588,Employed,22,Rent,240172,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_405,1.30154E+11,ABCDE1165F,3,71784,No,1,151033,Employed,43,Own,244649,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_1000,7.51297E+11,ABCDE6077F,2,40579,Yes,1,254842,Employed,61,,111363,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,NO
Person_486,3.32944E+11,ABCDE2549F,4,66017,Yes,0,262120,Self-Employed,51,Own,131898,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
