Name,Adhaar No.,PAN Number,Number of Dependents,Medical Expenses,Loan Status,No. of Schemes Availed,Annual Income,Employment Status,Age,Real Estate Status,Bank Balance,Ministry,Scheme,Marital Status,ELIGIBILITY CRITERIA
Person_902,481012743481,ABCDE2248F,4,51139,No,0,33275,Employed,45,No Property,98969,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_607,485783669312,ABCDE1129F,4,72409,No,2,298213,Employed,36,No Property,282349,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_309,686197192483,ABCDE2982F,4,83987,Yes,0,230993,Employed,42,No Property,328921,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,NO
Person_224,487477457187,ABCDE9015F,3,24095,Yes,2,267181,Employed,41,Own,226752,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_408,315108618882,ABCDE7851F,2,40781,Yes,2,283868,Employed,71,Own,381282,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_272,121291999836,ABCDE1726F,2,92951,Yes,0,230367,Employed,40,Own,262724,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_282,715313180532,ABCDE2296F,0,12699,No,0,61586,Self-Employed,35,No Property,145543,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_305,844290447149,ABCDE4902F,4,9874,No,1,48631,Unemployed,39,Own,138907,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_513,623267300545,ABCDE3969F,3,58508,Yes,0,25798,Unemployed,52,Own,138739,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_768,587532647556,ABCDE3800F,2,79128,No,0,81726,Unemployed,71,Own,92395,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_843,736770012975,ABCDE7161F,4,77792,Yes,2,205193,Employed,22,Own,297752,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,NO
Person_157,968562444960,ABCDE6364F,0,46149,Yes,1,36285,Employed,25,Rent,102320,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_452,336467782484,ABCDE1517F,5,48290,Yes,2,26397,Employed,71,Own,100234,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_176,282290879770,ABCDE2317F,0,78090,No,2,32919,Employed,53,No Property,103602,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_344,772083802987,ABCDE7689F,1,23303,No,0,145584,Employed,48,Rent,127610,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_946,600083070371,ABCDE4824F,3,54946,Yes,0,238924,Employed,50,Rent,176410,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_318,881097710506,ABCDE4093F,0,51274,Yes,1,262424,Employed,54,Own,363066,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,NO
Person_903,533488710580,ABCDE7994F,3,30609,Yes,1,87649,Unemployed,28,No Property,42965,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_525,741534410535,ABCDE7568F,3,52767,No,1,215939,Self-Employed,48,No Property,114793,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_222,915158303445,ABCDE1878F,3,50232,No,1,27859,Employed,31,Rent,88810,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_123,786830200749,ABCDE5194F,4,86182,No,0,29902,Self-Employed,30,No Property,34447,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_832,616706688612,ABCDE7882F,5,47526,No,1,84254,Employed,61,Own,62103,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_825,570075730411,ABCDE6338F,0,5145,Yes,2,58664,Employed,65,Rent,141164,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_109,580675312757,ABCDE2395F,4,15380,No,0,249978,Employed,59,Own,222242,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_876,620586805894,ABCDE2515F,4,23985,No,0,215420,Employed,75,Own,381008,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_468,499903268409,ABCDE8860F,5,57919,Yes,1,248990,Unemployed,70,Rent,167970,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_308,552220129359,ABCDE1940F,0,45211,Yes,0,268462,Self-Employed,37,No Property,349159,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,NO
Person_244,747162892449,ABCDE8686F,3,87497,No,1,151105,Employed,26,Rent,278408,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_853,340238817919,ABCDE2312F,5,21902,Yes,2,164248,Employed,26,Own,309483,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_533,414005366978,ABCDE8207F,3,39425,Yes,1,143422,Employed,24,Own,148624,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_157,850767555464,ABCDE9893F,2,8164,Yes,1,155483,Employed,44,Own,143363,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_940,589029765794,ABCDE8574F,3,57366,No,1,28974,Employed,53,Own,31951,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_244,455167369537,ABCDE3052F,1,36630,Yes,1,162557,Unemployed,67,No Property,365634,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_544,528805045237,ABCDE4857F,2,42926,No,0,222615,Employed,34,Rent,114744,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,NO
Person_300,913606029713,ABCDE1085F,1,49194,Yes,0,287110,Employed,54,No Property,108092,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,NO
Person_853,497162492721,ABCDE3601F,2,13359,Yes,1,175385,Employed,38,Rent,381704,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_564,740108622350,ABCDE3981F,1,85812,No,0,251504,Unemployed,56,No Property,156341,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_459,509934489846,ABCDE2659F,0,75616,No,0,74919,Employed,35,Rent,62919,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_191,394008143054,ABCDE3131F,1,75434,Yes,1,26413,Unemployed,57,No Property,58091,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_481,971523650306,ABCDE5260F,3,49276,Yes,1,239035,Self-Employed,32,No Property,277678,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_611,938484815437,ABCDE5487F,1,45474,No,0,123269,Unemployed,68,Rent,133858,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_191,808091653904,ABCDE6448F,5,7509,Yes,1,274971,Unemployed,41,Rent,143379,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,NO
Person_65,329965306475,ABCDE7135F,2,93793,Yes,1,240551,Employed,50,No Property,258301,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,NO
Person_833,497551431635,ABCDE9055F,4,10215,No,2,140230,Self-Employed,72,Own,78832,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_431,413027533798,ABCDE1081F,2,74332,No,1,141125,Employed,57,No Property,83312,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_314,984413554017,ABCDE3205F,3,16868,No,2,83071,Self-Employed,63,Rent,131436,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_520,552043037596,ABCDE2881F,2,92120,Yes,0,66318,Self-Employed,75,No Property,125080,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_856,721242962354,ABCDE4273F,5,72960,Yes,0,164083,Employed,39,No Property,265396,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_104,534462746229,ABCDE5300F,5,62785,Yes,0,98456,Self-Employed,69,Rent,109866,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_385,826782182926,ABCDE4321F,3,25468,Yes,1,285649,Employed,35,Rent,285842,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,NO
Person_138,915081904140,ABCDE5534F,4,80752,No,0,195194,Self-Employed,35,No Property,213242,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_793,333848032075,ABCDE2765F,0,84481,No,0,58271,Employed,44,No Property,92507,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_733,883193502064,ABCDE4372F,1,49405,Yes,2,188291,Employed,32,Own,359044,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,NO
Person_488,808162920121,ABCDE8912F,3,29710,No,1,29228,Unemployed,34,Own,84164,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_340,555898572321,ABCDE8676F,1,30609,Yes,2,277873,Employed,36,Own,352457,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_312,407886797014,ABCDE4601F,4,86286,Yes,2,211034,Employed,59,Rent,198464,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_585,930618912553,ABCDE7273F,3,59714,No,0,146025,Self-Employed,43,Rent,129368,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_343,335045821681,ABCDE2114F,2,69369,No,2,60361,Self-Employed,38,Own,132494,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_951,871815120682,ABCDE4446F,4,13478,Yes,2,263192,Employed,30,Own,390662,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_451,916391781123,ABCDE1092F,4,60304,No,1,87599,Unemployed,21,No Property,76636,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_445,171498010496,ABCDE6905F,5,23714,Yes,1,79378,Self-Employed,39,Rent,77452,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_298,483019520389,ABCDE9117F,4,69559,No,1,256338,Self-Employed,65,Rent,278160,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_996,329010430212,ABCDE5960F,1,67828,No,1,218889,Self-Employed,45,Rent,105340,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_545,187863534666,ABCDE9814F,0,54772,Yes,1,173924,Self-Employed,24,No Property,352910,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_685,424120727897,ABCDE8905F,1,49542,Yes,1,269415,Employed,69,Own,337622,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_320,145160411325,ABCDE9488F,3,91903,No,2,160104,Self-Employed,33,Rent,185206,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_583,916497805277,ABCDE5915F,5,60767,No,1,98943,Employed,48,Own,113722,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_511,375567619968,ABCDE6576F,5,34906,No,2,172919,Employed,21,No Property,140851,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_62,933882704691,ABCDE5118F,1,13922,No,1,165718,Unemployed,45,No Property,200132,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_900,318139501793,ABCDE4929F,4,44805,No,1,109100,Unemployed,55,Own,71073,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_695,106179515929,ABCDE6018F,0,26448,Yes,2,60361,Employed,39,No Property,58913,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_427,359391647376,ABCDE5588F,0,84339,Yes,0,102322,Employed,58,Rent,63707,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_615,513976810808,ABCDE4589F,4,12057,Yes,1,54816,Employed,48,No Property,91768,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_775,109681953647,ABCDE2424F,4,21519,No,1,155187,Employed,34,Rent,128967,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_59,742967658472,ABCDE2962F,0,54187,No,1,81748,Employed,63,No Property,124518,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_224,914888710681,ABCDE4958F,4,46229,No,1,82060,Employed,41,Rent,110951,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_296,735189977225,ABCDE2792F,1,76643,No,2,188817,Unemployed,38,Own,210600,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,NO
Person_475,442719537209,ABCDE8032F,5,44942,No,1,199059,Unemployed,34,Own,145662,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_342,262524210798,ABCDE4096F,4,32976,No,0,189605,Self-Employed,19,Own,251105,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_943,517747642431,ABCDE7711F,5,35223,No,0,97932,Self-Employed,31,Rent,56104,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_428,767788803765,ABCDE6227F,2,24846,Yes,1,127688,Self-Employed,39,Own,141954,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_73,685599361417,ABCDE6515F,4,48708,No,0,30878,Employed,65,No Property,110987,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_198,129077405583,ABCDE7047F,5,49509,No,0,229442,Self-Employed,29,Own,142756,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,NO
Person_446,391297205061,ABCDE4020F,2,53315,Yes,0,258178,Unemployed,29,Own,204260,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_142,349072721354,ABCDE9980F,3,97548,No,1,74456,Self-Employed,41,Rent,76663,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_595,170751991190,ABCDE8802F,3,91719,Yes,2,203204,Self-Employed,53,No Property,245692,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,NO
Person_150,535888675241,ABCDE9555F,2,59811,No,2,153970,Self-Employed,69,Rent,100416,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_180,174683277249,ABCDE4542F,5,99989,No,0,163207,Self-Employed,69,Own,299066,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,NO
Person_911,779778443302,ABCDE6456F,0,23541,Yes,1,281260,Employed,35,Rent,178735,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_423,391188416928,ABCDE5256F,0,92219,No,2,290605,Unemployed,64,No Property,364905,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_62,897441658244,ABCDE2454F,4,53596,Yes,2,200216,Employed,21,No Property,176763,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,NO
Person_963,349664746001,ABCDE4126F,0,72957,Yes,0,78709,Employed,59,Own,107343,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_238,424642650558,ABCDE5661F,0,57820,No,2,274309,Employed,60,Rent,204443,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_945,748722189563,ABCDE4384F,4,73911,No,1,201367,Employed,34,Own,209061,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_539,357156516380,ABCDE4382F,0,75136,No,1,270237,Self-Employed,25,Rent,232052,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,NO
Person_457,264775713955,ABCDE7926F,5,53832,Yes,2,128629,Employed,26,Rent,77488,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_191,924089946091,ABCDE5035F,3,87326,Yes,1,254131,Employed,40,Own,368099,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_749,331895437583,ABCDE2056F,3,5930,No,2,145234,Employed,23,No Property,67522,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_33,663192611787,ABCDE9055F,2,97850,No,0,294446,Unemployed,19,Rent,376891,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_689,848136290611,ABCDE6953F,2,46726,Yes,0,274055,Employed,43,Rent,214711,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_231,821800417423,ABCDE5809F,3,99156,Yes,1,86740,Employed,73,Rent,78916,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_652,422813513202,ABCDE2784F,0,78446,Yes,1,135954,Unemployed,33,No Property,139470,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_435,639633833377,ABCDE8176F,1,88275,Yes,0,290234,Unemployed,38,Rent,313495,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_328,779619259727,ABCDE7998F,2,84242,Yes,0,121241,Self-Employed,31,Rent,99991,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_704,219665162009,ABCDE6295F,5,85948,Yes,1,114877,Employed,18,No Property,130199,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_564,821074163253,ABCDE3633F,4,73955,Yes,2,55946,Employed,27,Rent,137801,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_613,278964648475,ABCDE9632F,3,63242,No,2,172228,Unemployed,42,No Property,135816,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_20,961294021183,ABCDE1208F,5,82406,No,2,266797,Employed,29,No Property,125558,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,NO
Person_277,632721960549,ABCDE3053F,3,28359,No,0,296089,Unemployed,28,No Property,185555,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_760,774877876611,ABCDE6590F,1,68873,Yes,0,194571,Self-Employed,75,Own,251194,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_869,144098743549,ABCDE3356F,3,42639,No,0,45393,Employed,21,Own,129905,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_822,988304363053,ABCDE6417F,5,53598,No,2,200703,Self-Employed,49,Own,232808,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,NO
Person_325,577678204261,ABCDE4761F,1,75918,No,1,51078,Self-Employed,43,No Property,27473,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_942,593062207991,ABCDE1298F,2,92427,Yes,1,296777,Self-Employed,35,No Property,282235,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,NO
Person_643,169382306764,ABCDE3978F,3,88051,No,1,129652,Unemployed,29,No Property,66736,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_463,197250118383,ABCDE6298F,0,89744,Yes,1,38578,Employed,24,No Property,76850,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_920,736260548407,ABCDE7909F,5,72400,No,1,99939,Unemployed,55,No Property,71078,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_13,870515095547,ABCDE4858F,0,19622,Yes,1,294467,Employed,44,Own,297947,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_257,243435801389,ABCDE2460F,1,89679,Yes,2,196576,Employed,58,No Property,166269,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_220,768279967293,ABCDE6059F,3,53130,No,0,54167,Employed,72,Own,95036,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_991,291118320748,ABCDE4981F,2,67087,No,1,179996,Self-Employed,45,No Property,138863,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_311,733989637806,ABCDE7612F,0,34957,Yes,0,221611,Unemployed,18,Rent,244837,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_168,528855101294,ABCDE9118F,3,10278,No,1,124416,Unemployed,67,Own,53607,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_483,534396706609,ABCDE8387F,3,23828,Yes,2,181448,Employed,30,Own,376430,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,NO
Person_130,565103578504,ABCDE9930F,3,28171,No,0,261927,Employed,65,No Property,297557,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_117,356304374144,ABCDE9077F,3,44911,No,2,82649,Employed,37,Rent,133112,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_176,879380652372,ABCDE7874F,5,87799,Yes,1,48793,Employed,42,Rent,39508,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_359,647256105626,ABCDE7899F,4,67744,Yes,1,237703,Employed,45,No Property,170844,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,NO
Person_644,599569744032,ABCDE1678F,1,54222,No,2,134970,Self-Employed,69,Own,35793,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_326,867388593701,ABCDE4445F,0,39806,Yes,0,92798,Employed,59,Own,85441,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_475,955841651351,ABCDE9421F,4,8473,Yes,1,240808,Employed,18,No Property,178087,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_932,580145527755,ABCDE1548F,0,97361,Yes,0,161274,Unemployed,35,Own,255224,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_663,436169204482,ABCDE9104F,3,66359,No,0,29423,Employed,30,Rent,63481,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_631,265151462200,ABCDE4213F,3,27211,No,1,52238,Employed,26,Rent,44604,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_434,574996023817,ABCDE7687F,4,97213,Yes,2,161540,Employed,33,No Property,126630,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_686,338741161744,ABCDE8850F,0,45721,No,0,148977,Employed,37,No Property,27062,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_875,851258946872,ABCDE1233F,4,67393,No,0,97996,Unemployed,38,Own,87217,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_465,751823216408,ABCDE1338F,2,95529,No,1,195679,Employed,62,No Property,322657,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_28,259856464191,ABCDE1970F,0,14239,No,1,211669,Employed,46,Own,142240,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_871,377871552411,ABCDE4436F,5,12992,No,2,299079,Employed,53,No Property,265243,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_144,591669853588,ABCDE3630F,4,49493,Yes,0,184912,Employed,55,No Property,117444,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_206,798043178090,ABCDE8919F,5,81506,No,1,212938,Employed,69,Own,379789,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_248,685221003822,ABCDE3441F,2,11524,Yes,0,147198,Self-Employed,65,Rent,38944,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_71,655544147375,ABCDE6634F,2,36915,No,2,175607,Employed,32,Rent,196843,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_859,381537581380,ABCDE3769F,4,34465,Yes,1,264148,Employed,23,Rent,198418,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_61,250249256145,ABCDE3957F,0,72587,No,0,57464,Unemployed,71,Rent,36460,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_6,275807580262,ABCDE5203F,5,80138,Yes,2,280585,Employed,75,No Property,220340,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_798,247868150751,ABCDE8196F,2,75062,Yes,2,258634,Unemployed,33,Own,316502,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_96,232377301446,ABCDE6636F,5,17039,No,1,209542,Employed,32,Own,276758,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_762,118223881425,ABCDE9888F,1,92717,No,0,207373,Employed,28,Own,105596,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_326,913366349762,ABCDE1059F,4,24474,Yes,1,145566,Unemployed,51,No Property,140636,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_481,446053740902,ABCDE5100F,2,85117,Yes,0,145909,Employed,75,No Property,40430,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_930,290831737549,ABCDE1609F,1,52030,No,0,293368,Employed,36,Own,343690,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_111,804135487901,ABCDE5969F,2,39070,No,1,38413,Self-Employed,39,Rent,29109,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_98,798443401189,ABCDE6226F,2,58321,No,1,68365,Unemployed,24,Own,26171,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_845,254397109440,ABCDE2534F,5,21310,No,2,218731,Employed,51,No Property,251616,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_264,132152413541,ABCDE9675F,1,88211,Yes,0,49181,Employed,38,Rent,116728,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_331,726252382251,ABCDE6102F,1,13935,Yes,0,287675,Employed,46,No Property,346841,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_353,455525141342,ABCDE2337F,2,21936,Yes,2,124227,Unemployed,59,Own,45730,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_131,579243080843,ABCDE5367F,2,45291,Yes,0,268548,Unemployed,18,Rent,204978,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,NO
Person_218,698347613723,ABCDE5425F,2,51168,No,0,298527,Employed,52,Rent,203326,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_639,868034696769,ABCDE6956F,3,61882,Yes,2,146049,Employed,55,Rent,128521,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_960,603192570127,ABCDE4067F,4,68611,No,1,57852,Employed,30,Own,21026,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_123,661755130714,ABCDE2120F,4,70672,Yes,2,249255,Employed,34,Rent,364923,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_282,831318605665,ABCDE8760F,2,74165,No,1,60272,Self-Employed,70,Own,145892,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_509,710785675875,ABCDE2277F,4,34355,No,1,247065,Unemployed,39,Rent,229160,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,NO
Person_762,476594661714,ABCDE9486F,0,32777,Yes,1,104277,Employed,20,Own,144886,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_584,500263139629,ABCDE6873F,3,21331,No,1,260119,Self-Employed,40,No Property,342080,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_455,937348374712,ABCDE7945F,4,32455,Yes,0,285633,Employed,64,Rent,246313,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
