Name,Adhaar No.,PAN Number,Number of Dependents,Medical Expenses,Loan Status,No. of Schemes Availed,Annual Income,Employment Status,Age,Real Estate Status,Bank Balance,Ministry,Scheme,Marital Status
Person_936,679257848597,ABCDE1033F,1,86893,No,1,216371,Employed,51,None,257442,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_585,764673468184,ABCDE8144F,1,14798,No,2,273048,Employed,75,Rent,130702,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_534,434771294536,ABCDE6776F,4,21312,No,1,101916,Employed,35,None,58004,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_868,680388280939,ABCDE8198F,4,98896,No,1,212300,Employed,54,None,269892,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_645,390123559716,ABCDE8414F,2,60059,No,1,36504,Unemployed,49,Own,149124,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_128,509940146606,ABCDE1760F,1,46394,No,2,110658,Employed,56,Rent,147413,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_601,308129833039,ABCDE5411F,1,61895,No,0,160581,Employed,38,Own,162843,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_824,844945336845,ABCDE5761F,3,86391,No,2,238867,Unemployed,74,Own,123063,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_202,848922066790,ABCDE4182F,3,92300,Yes,1,106052,Employed,51,Own,51660,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_544,461838264183,ABCDE3490F,0,11444,Yes,2,79522,Unemployed,32,Rent,55218,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_490,889291258354,ABCDE2974F,2,75045,Yes,0,55755,Employed,60,Rent,146478,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_902,239436184936,ABCDE1278F,1,80433,Yes,1,238565,Employed,73,None,172387,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_125,743499919039,ABCDE7976F,4,88308,No,1,277656,Employed,22,Rent,128198,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_178,458560141927,ABCDE9059F,4,63104,No,0,26180,Unemployed,72,Own,149302,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_757,111717589682,ABCDE7733F,4,43703,Yes,0,230381,Employed,30,Rent,208253,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_262,147628422260,ABCDE1475F,0,94199,Yes,0,119982,Employed,54,Own,111086,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_441,598908297306,ABCDE4814F,3,40394,Yes,2,187092,Unemployed,45,Rent,246942,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_30,509489567420,ABCDE1149F,5,11801,No,2,279568,Employed,50,Own,310035,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_638,281714614321,ABCDE1288F,1,79991,No,1,252973,Employed,51,Rent,359477,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_344,623715070421,ABCDE3073F,1,47690,No,1,264447,Self-Employed,65,None,299160,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_483,775452554684,ABCDE9826F,4,37793,No,1,204168,Employed,27,Rent,348122,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_461,265655166281,ABCDE8748F,4,26190,Yes,1,70023,Employed,37,Rent,107743,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_930,305344742623,ABCDE7954F,0,49639,No,1,290164,Employed,67,Own,348550,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_257,815661523637,ABCDE2452F,5,84807,Yes,2,73082,Employed,69,None,99129,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_291,717805679623,ABCDE4675F,5,11990,No,0,268642,Employed,45,Rent,180718,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_613,463858276773,ABCDE6045F,3,20104,Yes,2,273423,Employed,53,None,340119,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_128,600853406813,ABCDE1984F,2,15843,Yes,0,125400,Employed,60,Rent,91068,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_401,530749358505,ABCDE3634F,3,16999,No,1,158238,Unemployed,18,Rent,140113,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_103,381867210099,ABCDE6714F,2,90587,Yes,2,167156,Employed,28,Rent,236021,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_953,553215173761,ABCDE8078F,3,42336,No,2,83503,Employed,28,Rent,147647,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_920,422161113064,ABCDE5561F,5,63273,Yes,0,31299,Employed,63,Rent,127766,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_42,305270322220,ABCDE9466F,1,90879,No,2,132979,Employed,69,Rent,76333,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_667,242485271311,ABCDE8082F,5,75440,Yes,2,200784,Unemployed,68,None,130599,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_23,903285029207,ABCDE5889F,1,95775,No,0,129314,Employed,45,None,46421,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_808,909566262773,ABCDE6004F,1,88497,Yes,1,78397,Employed,23,None,146892,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_199,945338830819,ABCDE7716F,0,79203,Yes,2,30323,Unemployed,63,None,40690,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_212,784131477963,ABCDE7988F,0,86605,No,1,266893,Unemployed,74,Rent,348831,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_750,475021364974,ABCDE7502F,5,61687,Yes,0,107284,Unemployed,18,Own,78332,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_137,356306982820,ABCDE5138F,2,19103,Yes,1,26405,Employed,42,Rent,25157,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_140,718539719297,ABCDE2207F,2,95552,Yes,1,244359,Employed,72,Rent,219736,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_424,651959293573,ABCDE8135F,3,41711,No,2,133349,Employed,46,None,54227,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_890,476043561060,ABCDE6072F,5,74251,No,1,53426,Unemployed,20,Own,95139,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_196,196820140002,ABCDE6696F,1,64216,No,0,59602,Employed,19,Rent,49763,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_235,204356328288,ABCDE7190F,3,17593,Yes,1,147777,Employed,35,Own,34869,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_415,677473417248,ABCDE8684F,4,91721,Yes,0,297715,Employed,39,None,246466,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_946,759415153029,ABCDE7449F,1,26985,Yes,1,69762,Employed,34,None,23716,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_937,155098820447,ABCDE5338F,1,98858,Yes,2,82345,Employed,56,Own,109804,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_870,415592695715,ABCDE7276F,5,6621,No,0,191574,Employed,37,Own,294544,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_869,617650608804,ABCDE3189F,1,93334,No,2,140471,Employed,18,Rent,57497,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_482,996927039826,ABCDE6513F,2,97205,Yes,1,73277,Employed,35,Own,91100,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_78,173724433210,ABCDE2388F,0,23285,Yes,0,40962,Self-Employed,52,None,54271,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_572,253130824506,ABCDE3332F,1,83448,Yes,1,124920,Employed,43,None,69120,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_350,433812006106,ABCDE8840F,5,97242,Yes,0,293708,Employed,42,None,283844,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_254,844185796063,ABCDE2428F,3,60762,Yes,0,207564,Employed,41,Rent,180676,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_261,576557885001,ABCDE6567F,0,15500,Yes,0,276285,Employed,50,None,339744,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_219,675356986500,ABCDE2763F,3,55879,Yes,0,194838,Employed,69,Rent,290041,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_558,283320031446,ABCDE4771F,2,38491,Yes,2,184243,Unemployed,28,None,184476,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_887,347152457404,ABCDE2153F,4,91170,Yes,0,148605,Employed,41,None,119933,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_301,939943652714,ABCDE7257F,3,46921,Yes,2,157228,Unemployed,43,None,141166,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_760,806379043842,ABCDE2719F,2,49921,No,1,187857,Employed,18,Rent,360768,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_681,868311250079,ABCDE2052F,1,87470,Yes,2,277624,Employed,19,Rent,217260,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_506,622305722628,ABCDE8088F,5,57475,Yes,2,207309,Unemployed,46,Own,277306,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_813,693462665039,ABCDE9737F,5,53154,Yes,2,110744,Employed,28,None,23817,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_368,906340292930,ABCDE3362F,1,87120,No,1,160880,Unemployed,66,Rent,299832,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_855,950799775094,ABCDE5896F,4,23573,Yes,0,252509,Employed,47,Own,218410,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_680,168154747276,ABCDE5658F,1,16931,Yes,1,276760,Employed,52,Rent,140922,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_797,759129935835,ABCDE8573F,4,61740,No,0,127243,Employed,24,None,122280,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_9,560584318989,ABCDE1938F,3,33283,Yes,2,31892,Employed,68,Rent,21466,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_640,222746691750,ABCDE9598F,0,20357,No,2,154186,Self-Employed,32,None,375157,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_263,483776110085,ABCDE6793F,2,27930,No,2,198767,Employed,52,Rent,214148,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_779,782468773162,ABCDE8916F,2,42411,No,2,25824,Employed,20,None,38356,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_219,617099894513,ABCDE5450F,4,95282,Yes,0,51315,Unemployed,57,None,30309,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_640,991812525461,ABCDE7523F,0,89026,No,0,68094,Unemployed,27,Own,61216,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_394,147681260047,ABCDE5576F,5,43282,Yes,2,84096,Employed,60,Rent,99523,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_297,718970928896,ABCDE3004F,3,76650,No,0,292967,Employed,53,Rent,270261,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_592,447088438459,ABCDE9697F,4,43079,Yes,2,251960,Self-Employed,55,Rent,151652,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_993,412812926651,ABCDE8131F,5,76548,Yes,0,233066,Employed,39,None,279745,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_502,512787758418,ABCDE5740F,4,29080,No,1,199885,Self-Employed,36,None,324436,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_183,903157844859,ABCDE5896F,3,12122,No,1,170453,Employed,21,None,256722,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_456,800106582369,ABCDE6319F,5,62962,Yes,1,278928,Employed,38,Rent,364513,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_627,761406079752,ABCDE8213F,1,76659,No,0,285961,Employed,18,Own,344681,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_511,143582960737,ABCDE6232F,0,8544,No,1,117065,Self-Employed,57,Own,127660,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_932,731934341362,ABCDE2732F,1,25738,Yes,1,82137,Employed,55,None,131538,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_28,134868957215,ABCDE8411F,2,95126,Yes,2,94244,Self-Employed,26,None,126717,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_157,780655904617,ABCDE6306F,2,25335,No,0,86306,Employed,61,None,110412,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_227,223861884076,ABCDE1012F,1,5617,Yes,1,228703,Unemployed,53,None,100139,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_554,772380288824,ABCDE6182F,5,8223,Yes,2,88924,Employed,48,None,38702,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_553,691903822225,ABCDE2645F,1,36686,No,1,283200,Employed,24,None,158944,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_770,496667472940,ABCDE5075F,1,24962,Yes,2,34189,Employed,28,Own,103876,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_251,397665481412,ABCDE5678F,1,40373,No,1,56630,Employed,37,Rent,136711,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_915,726177146401,ABCDE3181F,1,37928,Yes,0,57561,Employed,24,None,51382,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_340,636858821864,ABCDE6458F,2,30566,No,2,159414,Employed,40,Own,354825,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_29,619872197080,ABCDE3884F,5,79628,Yes,1,241756,Self-Employed,48,Rent,297150,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_833,119842533025,ABCDE1038F,4,59800,Yes,0,258175,Employed,63,Own,243571,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_619,370003606231,ABCDE5324F,0,24383,Yes,2,195273,Self-Employed,23,None,323640,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_878,247914258459,ABCDE4488F,3,29841,No,2,266540,Employed,52,Own,381014,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_897,558276666001,ABCDE1067F,3,66517,No,0,164114,Employed,43,None,308981,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_610,943119616241,ABCDE5420F,5,15094,Yes,2,190355,Employed,18,None,354915,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_666,131310568065,ABCDE1898F,5,59754,Yes,2,261425,Employed,24,Own,327016,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_642,783005455392,ABCDE1458F,5,38654,No,1,148587,Employed,70,Own,80924,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_294,651832444717,ABCDE5980F,2,6924,No,2,42110,Self-Employed,45,Rent,22923,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_188,669138677839,ABCDE6403F,0,59681,Yes,0,129221,Employed,39,Own,124185,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_551,290844889463,ABCDE5713F,5,13033,Yes,2,118333,Self-Employed,28,None,77762,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_339,876287208965,ABCDE2699F,2,81306,Yes,1,239309,Unemployed,42,None,104755,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_624,670637290783,ABCDE4456F,1,39364,No,2,140623,Self-Employed,72,None,125855,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_390,804405512832,ABCDE8031F,0,17786,No,0,124980,Employed,46,Rent,121775,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_914,805535726965,ABCDE7388F,1,70981,No,2,167826,Unemployed,64,None,278999,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_382,347316737722,ABCDE5623F,3,25974,Yes,2,290852,Self-Employed,67,None,212518,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_10,687380254495,ABCDE5950F,0,76487,Yes,1,155461,Employed,22,Own,150679,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_342,244725663913,ABCDE4522F,5,15314,No,1,291620,Employed,61,Own,339125,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_249,543469213508,ABCDE1880F,4,72622,No,0,96431,Unemployed,61,Own,123805,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_310,631582387940,ABCDE5268F,0,32461,No,2,286784,Employed,42,Rent,322269,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_94,452819524674,ABCDE1712F,5,87140,No,0,264595,Self-Employed,29,Own,355389,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_973,842012475831,ABCDE5762F,2,36960,No,1,84028,Unemployed,27,Rent,75440,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_261,172378240991,ABCDE8367F,1,82489,Yes,2,258256,Self-Employed,37,None,299405,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_29,316105013247,ABCDE5222F,4,49945,No,2,187481,Self-Employed,25,Rent,221957,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_747,185225265732,ABCDE2194F,2,10708,Yes,0,94464,Employed,51,Rent,34889,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_2,861723673932,ABCDE7295F,2,22075,Yes,2,298702,Employed,41,Own,275082,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_659,310198531855,ABCDE8540F,5,92853,No,2,127222,Unemployed,61,Own,47126,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_94,642457022265,ABCDE5074F,1,92798,No,0,98230,Employed,60,None,147030,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_239,358599927735,ABCDE8718F,4,16159,No,1,189036,Employed,55,None,293390,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_990,338079620057,ABCDE2878F,4,36093,No,0,212879,Employed,45,Own,394305,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_959,322955680723,ABCDE5907F,0,28882,Yes,0,294755,Employed,43,Rent,220914,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_105,709508169054,ABCDE3095F,0,31150,Yes,0,196138,Unemployed,50,None,380338,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_544,468566441255,ABCDE1969F,3,84547,Yes,0,296195,Employed,34,Rent,376616,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_407,746861484008,ABCDE4552F,1,59624,No,1,241024,Employed,63,None,288038,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_314,436510652962,ABCDE9076F,4,86072,No,2,225009,Employed,49,Own,290258,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_680,930302432897,ABCDE6473F,3,84139,No,2,123415,Employed,41,None,35349,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_390,507309077145,ABCDE3053F,4,8792,Yes,1,177639,Employed,66,Own,157184,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_719,935746430203,ABCDE7485F,0,56665,Yes,2,82525,Employed,46,Own,105345,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_946,391390927464,ABCDE2616F,5,68116,Yes,2,120962,Employed,70,Rent,82646,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_551,356470291127,ABCDE1205F,5,82144,No,2,102242,Employed,41,Rent,20638,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_544,716905571117,ABCDE6353F,4,91658,Yes,0,270921,Employed,75,Own,225924,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_997,720892687134,ABCDE2453F,0,82122,Yes,2,295189,Self-Employed,75,Own,388326,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_75,613031417442,ABCDE8084F,1,24070,Yes,2,28143,Employed,26,Own,56829,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_396,910337225532,ABCDE1947F,5,44683,No,0,280637,Unemployed,28,None,266016,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_269,239676158975,ABCDE4932F,0,94344,No,2,47239,Employed,65,None,42881,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_376,412087139329,ABCDE9325F,2,16385,No,0,265588,Employed,22,Rent,240172,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_405,130153662130,ABCDE1165F,3,71784,No,1,151033,Employed,43,Own,244649,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_1000,751297312232,ABCDE6077F,2,40579,Yes,1,254842,Employed,61,None,111363,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_486,332943890971,ABCDE2549F,4,66017,Yes,0,262120,Self-Employed,51,Own,131898,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_789,698465079452,ABCDE5968F,5,6387,No,0,113560,Employed,32,None,56268,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_93,416600957520,ABCDE9936F,4,79251,No,2,269788,Employed,26,Own,289563,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_452,257042366376,ABCDE5692F,3,23941,Yes,0,132056,Employed,55,Rent,68970,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_882,860687884894,ABCDE6059F,2,57676,No,1,211762,Employed,50,Rent,338569,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_783,987208165540,ABCDE2711F,3,72474,Yes,0,293684,Self-Employed,27,Rent,253778,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_161,600526041255,ABCDE2442F,4,65876,No,0,199579,Employed,52,None,205233,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_679,884817013483,ABCDE4114F,1,62454,Yes,1,228734,Employed,32,Own,315540,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_630,577173630657,ABCDE8906F,0,77068,No,2,77194,Employed,21,None,50697,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_557,220188456407,ABCDE9957F,3,80815,No,0,251156,Self-Employed,52,Rent,364082,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_733,528248133198,ABCDE8336F,0,58915,Yes,1,271939,Unemployed,45,Own,180454,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_335,108527893007,ABCDE6299F,2,78824,No,0,67461,Employed,59,Rent,148079,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_917,791636882393,ABCDE6937F,1,55727,Yes,1,26597,Employed,34,Own,139552,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_199,143492983748,ABCDE9193F,4,68467,No,2,32677,Self-Employed,67,None,43646,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_487,596693314432,ABCDE2730F,0,25640,No,1,27458,Employed,50,Own,59034,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_224,988819748417,ABCDE5356F,1,24754,Yes,1,284809,Employed,58,Own,290162,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_993,968925196574,ABCDE1920F,2,91648,No,1,46242,Employed,67,None,40026,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_747,388691220053,ABCDE4901F,0,9700,Yes,2,242215,Unemployed,53,Own,250381,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_526,575847144009,ABCDE8299F,2,53727,No,0,177480,Self-Employed,66,None,349025,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_986,426425010281,ABCDE8946F,1,71276,No,2,152916,Employed,51,None,144945,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_112,318294373521,ABCDE8577F,5,38559,Yes,0,55150,Employed,68,Rent,116187,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_811,330332739389,ABCDE4267F,5,37723,No,1,169808,Employed,42,Rent,320262,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_338,357839961154,ABCDE4775F,0,40674,Yes,0,82300,Unemployed,29,Own,89357,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_829,886073398122,ABCDE8260F,0,80150,No,2,139345,Self-Employed,58,Rent,56313,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_115,997252547387,ABCDE3839F,4,31100,Yes,1,57056,Employed,62,Own,64718,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_860,773353208302,ABCDE1366F,2,73329,Yes,0,220119,Employed,66,Own,153121,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_496,863678029954,ABCDE6285F,0,31193,Yes,2,237964,Employed,59,Own,291397,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_648,598589350309,ABCDE3565F,4,68139,Yes,1,298734,Unemployed,30,None,262870,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_619,993417463555,ABCDE9682F,0,84858,Yes,1,169534,Employed,70,Rent,246142,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_147,139131595244,ABCDE5382F,5,56448,No,2,210825,Unemployed,41,Rent,252657,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_509,376925223767,ABCDE6786F,2,9913,No,2,59669,Employed,41,Own,49350,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_765,479922756058,ABCDE4481F,0,21743,Yes,2,54969,Employed,29,Rent,53082,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_866,541846235912,ABCDE1070F,0,35221,Yes,2,85186,Employed,23,Rent,125363,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_469,718230529899,ABCDE4471F,3,40949,No,2,206289,Employed,70,Rent,213499,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_834,631417836042,ABCDE3262F,0,42231,No,1,294429,Self-Employed,65,None,386239,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_638,988858155079,ABCDE1758F,5,96333,Yes,2,198664,Employed,39,Own,241340,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_305,896113098922,ABCDE3208F,5,77285,Yes,2,281596,Unemployed,72,None,323662,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_196,263510180189,ABCDE9526F,4,74966,No,0,192498,Employed,60,None,129971,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
