Name,Adhaar No.,PAN Number,Number of Dependents,Medical Expenses,Loan Status,No. of Schemes Availed,Annual Income,Employment Status,Age,Real Estate Status,Bank Balance,Ministry,Scheme,Marital Status,ELIGIBILITY CRITERIA
Person_468,677073000000.0,ABCDE6257F,4,39149,Yes,0,259336,Unemployed,62,,232730,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_622,169434000000.0,ABCDE3127F,5,16499,No,2,186983,Employed,54,Rent,163700,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_736,704582000000.0,ABCDE6808F,0,61371,Yes,2,143462,Employed,20,Own,34636,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_780,666307000000.0,ABCDE5763F,4,49970,Yes,0,280155,Employed,71,Own,330370,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_350,433812000000.0,ABCDE8840F,5,97242,Yes,0,293708,Employed,42,,283844,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_226,926323000000.0,ABCDE7058F,0,90653,No,2,172754,Employed,50,Rent,274062,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_683,534792000000.0,ABCDE2612F,0,31541,No,0,79701,Employed,36,,103508,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_779,782469000000.0,ABCDE8916F,2,42411,No,2,25824,Employed,20,,38356,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_434,207917000000.0,ABCDE9645F,5,59439,Yes,1,262685,Employed,64,Rent,259086,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_254,873084000000.0,ABCDE5903F,1,43789,Yes,2,282137,Self-Employed,19,Own,112297,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,NO
Person_685,874100000000.0,ABCDE1748F,0,12241,No,0,76159,Self-Employed,70,Rent,55829,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,YES
Person_371,124072000000.0,ABCDE3890F,1,10211,No,2,32870,Employed,42,Rent,94585,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_170,637908000000.0,ABCDE3762F,0,45960,No,0,163616,Unemployed,62,Rent,303946,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_102,848137000000.0,ABCDE5256F,4,41079,No,1,94118,Employed,30,Own,59787,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_905,361172000000.0,ABCDE8142F,4,33854,No,1,237310,Employed,65,Rent,341800,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,NO
Person_55,149434000000.0,ABCDE6545F,0,58986,No,2,59550,Employed,54,Own,131713,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_959,152079000000.0,ABCDE8807F,2,80981,Yes,0,37532,Employed,70,Own,62881,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_508,713125000000.0,ABCDE6234F,1,18856,Yes,2,112621,Employed,73,Own,114864,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_760,806379000000.0,ABCDE2719F,2,49921,No,1,187857,Employed,18,Rent,360768,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,YES
Person_515,791144000000.0,ABCDE3768F,5,99851,Yes,1,125814,Employed,62,Own,53401,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_961,768219000000.0,ABCDE2811F,4,52023,No,0,147963,Employed,26,Rent,114708,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_342,244726000000.0,ABCDE4522F,5,15314,No,1,291620,Employed,61,Own,339125,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,NO
Person_506,622306000000.0,ABCDE8088F,5,57475,Yes,2,207309,Unemployed,46,Own,277306,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,NO
Person_102,817602000000.0,ABCDE8575F,5,9058,No,1,199003,Employed,49,Own,190682,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_930,305345000000.0,ABCDE7954F,0,49639,No,1,290164,Employed,67,Own,348550,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,NO
Person_816,749129000000.0,ABCDE5932F,4,21379,No,1,259332,Employed,50,Own,129539,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_16,180039000000.0,ABCDE8959F,0,48542,No,0,272074,Employed,32,Rent,253044,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_454,456308000000.0,ABCDE5958F,2,29510,No,1,81626,Employed,40,Rent,20000,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_638,281715000000.0,ABCDE1288F,1,79991,No,1,252973,Employed,51,Rent,359477,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,NO
Person_310,631582000000.0,ABCDE5268F,0,32461,No,2,286784,Employed,42,Rent,322269,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_748,415227000000.0,ABCDE5474F,5,10116,Yes,0,115265,Employed,37,Rent,92181,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_312,789463000000.0,ABCDE2575F,1,27871,No,1,81805,Employed,57,Own,124069,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_112,318294000000.0,ABCDE8577F,5,38559,Yes,0,55150,Employed,68,Rent,116187,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_261,172378000000.0,ABCDE8367F,1,82489,Yes,2,258256,Self-Employed,37,,299405,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_357,123478000000.0,ABCDE8105F,5,6998,Yes,2,92665,Employed,38,,117003,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_833,119843000000.0,ABCDE1038F,4,59800,Yes,0,258175,Employed,63,Own,243571,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_445,554392000000.0,ABCDE9866F,5,91714,No,2,46906,Employed,36,Rent,72865,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_949,561163000000.0,ABCDE2423F,5,92066,No,0,185318,Unemployed,58,,336453,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_969,748516000000.0,ABCDE5019F,5,98085,No,1,264907,Unemployed,28,,292731,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_868,751414000000.0,ABCDE8267F,3,7710,Yes,1,215225,Unemployed,28,Rent,173970,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_736,569293000000.0,ABCDE6766F,3,57342,No,2,83944,Employed,26,Rent,123787,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_665,676002000000.0,ABCDE4707F,4,95597,No,0,130789,Unemployed,70,Rent,102182,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_827,929819000000.0,ABCDE1386F,2,32542,Yes,1,63940,Unemployed,35,Own,131660,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_163,531498000000.0,ABCDE2548F,5,11705,Yes,2,37572,Employed,57,Rent,142111,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_316,773126000000.0,ABCDE4605F,4,43748,Yes,0,201280,Employed,31,,173801,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_995,731204000000.0,ABCDE2677F,5,29418,No,1,121857,Unemployed,31,Own,27172,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_406,483715000000.0,ABCDE9807F,4,62801,No,1,254464,Employed,63,,291196,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_444,602907000000.0,ABCDE2576F,4,93086,Yes,0,144667,Unemployed,57,,136117,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_866,761562000000.0,ABCDE8920F,0,12052,Yes,0,45946,Employed,19,,126682,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_458,823863000000.0,ABCDE7159F,1,23630,No,1,97013,Employed,62,,128350,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_945,563336000000.0,ABCDE7854F,0,59418,No,1,95204,Unemployed,39,,25141,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_953,553215000000.0,ABCDE8078F,3,42336,No,2,83503,Employed,28,Rent,147647,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_122,197680000000.0,ABCDE5060F,4,45494,Yes,2,190318,Employed,46,Own,335840,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_301,939944000000.0,ABCDE7257F,3,46921,Yes,2,157228,Unemployed,43,,141166,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_984,481974000000.0,ABCDE4535F,1,39651,No,2,40004,Employed,55,Own,109927,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_996,666435000000.0,ABCDE5368F,0,24904,Yes,1,217485,Employed,72,,246821,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_135,796133000000.0,ABCDE1259F,3,37908,Yes,2,86200,Employed,37,Rent,140290,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_230,390372000000.0,ABCDE1817F,2,32914,No,0,298061,Employed,33,Own,379077,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,NO
Person_881,344110000000.0,ABCDE1597F,1,25106,No,0,95757,Unemployed,71,,33572,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_807,102715000000.0,ABCDE2591F,3,76146,Yes,1,284286,Employed,41,,285842,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_420,994277000000.0,ABCDE1744F,1,48464,No,2,58526,Employed,70,Rent,101296,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_636,155742000000.0,ABCDE9471F,2,92686,Yes,0,190224,Self-Employed,30,Rent,219167,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_950,275892000000.0,ABCDE6168F,2,82120,No,1,211214,Employed,57,Rent,171685,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_659,356971000000.0,ABCDE9590F,2,83087,No,1,226239,Employed,48,Rent,213906,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_576,259255000000.0,ABCDE1736F,3,65733,Yes,2,164875,Unemployed,59,Rent,179923,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_892,469780000000.0,ABCDE8944F,4,16723,Yes,0,220013,Unemployed,53,,247674,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_830,171092000000.0,ABCDE8047F,0,77299,No,2,43491,Unemployed,64,Own,30915,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_613,463858000000.0,ABCDE6045F,3,20104,Yes,2,273423,Employed,53,,340119,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_382,518383000000.0,ABCDE3464F,4,50580,No,2,179297,Employed,46,Own,243943,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_918,358057000000.0,ABCDE6895F,2,52555,No,0,213126,Self-Employed,45,Own,361685,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,NO
Person_898,433357000000.0,ABCDE4174F,1,8524,No,1,142564,Employed,33,Rent,145208,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_296,335003000000.0,ABCDE6552F,2,71487,No,0,155961,Employed,59,Rent,107403,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_642,997293000000.0,ABCDE2749F,2,76545,No,2,30134,Self-Employed,60,,120289,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_650,919943000000.0,ABCDE8476F,4,84250,Yes,2,235192,Unemployed,31,Own,106907,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_674,846513000000.0,ABCDE6166F,4,10840,Yes,2,34290,Unemployed,24,Own,78936,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_338,357840000000.0,ABCDE4775F,0,40674,Yes,0,82300,Unemployed,29,Own,89357,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_545,405284000000.0,ABCDE3043F,1,69308,Yes,2,55883,Employed,74,Rent,79895,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_415,677473000000.0,ABCDE8684F,4,91721,Yes,0,297715,Employed,39,,246466,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,NO
Person_369,982696000000.0,ABCDE7047F,4,74417,No,2,208685,Employed,19,,174379,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,NO
Person_624,302786000000.0,ABCDE6442F,4,94989,No,1,223323,Employed,22,Own,255116,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_788,669668000000.0,ABCDE1381F,3,5834,No,0,155572,Employed,40,Rent,227745,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_256,164810000000.0,ABCDE5340F,4,80590,No,1,128698,Employed,75,Own,42950,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_423,511176000000.0,ABCDE3552F,3,82257,Yes,1,170108,Employed,62,Rent,148901,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_168,602123000000.0,ABCDE2107F,0,49431,Yes,1,155659,Employed,49,Rent,195096,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_686,332303000000.0,ABCDE8088F,3,54001,No,2,31129,Self-Employed,31,,132206,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_43,706957000000.0,ABCDE8752F,3,79611,Yes,2,281138,Employed,33,,157735,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_607,382922000000.0,ABCDE9591F,1,34148,Yes,0,248920,Unemployed,27,Rent,108052,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_281,242764000000.0,ABCDE9142F,5,23561,Yes,0,56799,Employed,19,Own,124305,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_754,327836000000.0,ABCDE6011F,4,63357,Yes,2,74450,Self-Employed,54,Rent,37737,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_259,453976000000.0,ABCDE1911F,0,13364,No,2,84429,Unemployed,39,Own,32158,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_142,124155000000.0,ABCDE2420F,1,84725,No,1,65493,Employed,22,,135294,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_741,753155000000.0,ABCDE3196F,1,69746,No,0,147085,Employed,65,,83807,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_494,780521000000.0,ABCDE3638F,2,55388,Yes,0,253758,Self-Employed,75,,172258,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,NO
Person_782,671791000000.0,ABCDE4585F,1,65851,No,2,104917,Employed,25,Rent,45807,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_202,848922000000.0,ABCDE4182F,3,92300,Yes,1,106052,Employed,51,Own,51660,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_953,878180000000.0,ABCDE1620F,0,57306,No,2,123494,Employed,23,,147310,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_177,230528000000.0,ABCDE1117F,1,48375,Yes,2,277777,Employed,21,Own,395598,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_931,453046000000.0,ABCDE1796F,0,55729,No,0,199554,Self-Employed,37,Own,234104,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_265,678475000000.0,ABCDE9357F,5,22499,No,0,296633,Employed,46,,297864,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_783,987208000000.0,ABCDE2711F,3,72474,Yes,0,293684,Self-Employed,27,Rent,253778,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,NO
Person_932,551394000000.0,ABCDE5138F,0,30146,No,1,32114,Employed,33,Rent,80028,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_553,691904000000.0,ABCDE2645F,1,36686,No,1,283200,Employed,24,,158944,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_74,204542000000.0,ABCDE2941F,5,41516,No,2,74031,Unemployed,30,,132987,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_641,341963000000.0,ABCDE5251F,4,71834,Yes,0,267532,Employed,32,Own,261441,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,NO
Person_774,726172000000.0,ABCDE5849F,0,88449,Yes,1,271458,Unemployed,67,Own,210609,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_344,623715000000.0,ABCDE3073F,1,47690,No,1,264447,Self-Employed,65,,299160,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_981,698757000000.0,ABCDE9895F,1,81779,Yes,2,83331,Employed,42,,25982,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_94,642457000000.0,ABCDE5074F,1,92798,No,0,98230,Employed,60,,147030,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_668,730686000000.0,ABCDE8391F,5,75696,No,0,163631,Employed,66,,310919,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_624,670637000000.0,ABCDE4456F,1,39364,No,2,140623,Self-Employed,72,,125855,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_276,965317000000.0,ABCDE6698F,2,70353,No,1,277558,Self-Employed,58,Own,309871,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_90,868397000000.0,ABCDE5819F,4,24839,No,0,209309,Employed,59,,128741,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_707,560151000000.0,ABCDE1028F,4,50820,No,0,267627,Employed,61,Rent,147636,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_947,264198000000.0,ABCDE7620F,2,29371,Yes,1,86840,Employed,71,Own,96506,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,YES
Person_866,541846000000.0,ABCDE1070F,0,35221,Yes,2,85186,Employed,23,Rent,125363,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_475,635377000000.0,ABCDE3525F,0,62009,Yes,0,251012,Employed,67,Rent,214566,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_628,360207000000.0,ABCDE3642F,5,93198,No,2,154697,Employed,58,,352409,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_768,499036000000.0,ABCDE1214F,4,70937,No,0,298952,Employed,69,Own,355764,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,NO
Person_189,974709000000.0,ABCDE4830F,2,27587,No,1,101828,Unemployed,60,Rent,146643,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_761,841403000000.0,ABCDE3246F,1,68075,No,1,71641,Employed,41,Own,109053,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_455,961210000000.0,ABCDE7010F,0,24588,Yes,1,162451,Employed,18,Rent,281362,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_902,239436000000.0,ABCDE1278F,1,80433,Yes,1,238565,Employed,73,,172387,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_472,865162000000.0,ABCDE5996F,5,44195,Yes,1,60191,Unemployed,42,,94924,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_519,630675000000.0,ABCDE5202F,0,15937,No,1,252562,Employed,23,,135197,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,NO
Person_758,501691000000.0,ABCDE7857F,4,39998,Yes,2,94327,Employed,37,Own,115795,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_858,688597000000.0,ABCDE1019F,3,24157,No,1,115638,Employed,37,Own,24970,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_525,920009000000.0,ABCDE5727F,2,42931,Yes,1,290321,Self-Employed,70,,325231,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,NO
Person_175,839018000000.0,ABCDE9642F,4,77607,Yes,2,204677,Self-Employed,52,Own,198247,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_871,503352000000.0,ABCDE3279F,1,5054,No,2,229323,Employed,59,,210081,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_40,132330000000.0,ABCDE7132F,0,50024,No,1,26173,Employed,73,Rent,134477,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_745,108083000000.0,ABCDE9975F,5,85553,Yes,1,287237,Self-Employed,54,,373641,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_966,485220000000.0,ABCDE5065F,3,46748,No,0,294153,Employed,69,Own,327647,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,NO
Person_813,693463000000.0,ABCDE9737F,5,53154,Yes,2,110744,Employed,28,,23817,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_543,674912000000.0,ABCDE8201F,5,72543,No,0,123587,Employed,45,,38076,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_261,576558000000.0,ABCDE6567F,0,15500,Yes,0,276285,Employed,50,,339744,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_457,110768000000.0,ABCDE1363F,4,69721,Yes,2,293329,Unemployed,65,Rent,250307,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_444,833202000000.0,ABCDE7448F,3,36760,Yes,1,294412,Employed,62,Own,292092,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,NO
Person_540,774330000000.0,ABCDE7743F,1,74179,No,1,204997,Employed,20,,331582,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_273,434676000000.0,ABCDE5160F,5,64161,No,2,243523,Employed,18,Own,270330,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_20,385640000000.0,ABCDE4281F,2,80528,Yes,0,285046,Self-Employed,21,,288273,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,NO
Person_423,536032000000.0,ABCDE1889F,3,14683,No,2,243404,Employed,30,Rent,207308,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_762,797600000000.0,ABCDE8598F,3,20882,Yes,1,89405,Employed,21,Rent,34967,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_358,925108000000.0,ABCDE5949F,3,54752,No,2,232927,Employed,64,Rent,142681,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_6,190974000000.0,ABCDE5675F,3,37973,Yes,2,100626,Employed,57,,140463,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_651,422806000000.0,ABCDE8989F,5,9103,No,0,64710,Employed,73,Own,58767,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_563,687821000000.0,ABCDE4838F,0,14051,No,1,98954,Employed,20,,33488,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_65,437207000000.0,ABCDE6372F,4,44978,No,0,211526,Self-Employed,48,,235146,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_887,586418000000.0,ABCDE1891F,2,7275,Yes,2,124845,Employed,74,Rent,68067,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_558,283320000000.0,ABCDE4771F,2,38491,Yes,2,184243,Unemployed,28,,184476,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_555,250004000000.0,ABCDE5763F,4,42137,No,0,56701,Self-Employed,35,Own,106518,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_781,572586000000.0,ABCDE5268F,1,78047,No,1,53703,Employed,28,Rent,71958,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_645,286286000000.0,ABCDE6590F,1,33054,Yes,0,177176,Self-Employed,37,,119270,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_811,376635000000.0,ABCDE4690F,0,57621,Yes,1,29773,Employed,33,,102102,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_200,342868000000.0,ABCDE4552F,3,60680,Yes,2,289912,Employed,30,,210258,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_544,468566000000.0,ABCDE1969F,3,84547,Yes,0,296195,Employed,34,Rent,376616,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_391,392335000000.0,ABCDE2236F,3,79262,Yes,0,29330,Self-Employed,72,Own,74892,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_817,215217000000.0,ABCDE3225F,4,21986,Yes,0,57819,Unemployed,18,Rent,70271,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_404,881133000000.0,ABCDE1527F,4,9580,No,0,167937,Unemployed,18,,154946,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_665,148576000000.0,ABCDE8477F,1,10596,No,2,113159,Unemployed,55,Rent,117057,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_482,749257000000.0,ABCDE3694F,2,88787,No,1,273188,Self-Employed,56,Own,204316,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_878,247914000000.0,ABCDE4488F,3,29841,No,2,266540,Employed,52,Own,381014,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_235,204356000000.0,ABCDE7190F,3,17593,Yes,1,147777,Employed,35,Own,34869,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_344,312126000000.0,ABCDE6335F,5,98472,No,1,129523,Employed,74,Own,141771,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_34,676977000000.0,ABCDE8448F,4,94456,No,0,112417,Employed,67,Own,35640,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_4,233375000000.0,ABCDE9972F,5,61617,No,0,154586,Unemployed,19,Rent,356545,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_416,916737000000.0,ABCDE8146F,2,35345,Yes,2,213439,Employed,56,,344295,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_882,860688000000.0,ABCDE6059F,2,57676,No,1,211762,Employed,50,Rent,338569,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
