Name,Adhaar No.,PAN Number,Number of Dependents,Medical Expenses,Loan Status,No. of Schemes Availed,Annual Income,Employment Status,Age,Real Estate Status,Bank Balance,Ministry,Scheme,Marital Status
Person_285,280014686321,ABCDE9316F,1,81257,Yes,0,149339,Self-Employed,51,None,69285,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_853,523785779098,ABCDE3934F,0,82851,No,2,154171,Employed,67,Rent,263056,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_133,477035699875,ABCDE5116F,4,50607,Yes,2,125952,Employed,29,Own,38576,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_25,464508578599,ABCDE8180F,5,72435,No,0,241348,Employed,26,None,263532,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_496,670637125087,ABCDE9888F,2,61148,Yes,1,171242,Employed,75,Rent,307111,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_207,558306929106,ABCDE8433F,1,11033,Yes,1,144876,Employed,57,None,29187,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_832,102596767039,ABCDE3767F,2,95581,Yes,0,33962,Employed,58,None,32829,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_187,211390449748,ABCDE5452F,5,37601,No,0,239433,Employed,54,Own,209282,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_713,266943599162,ABCDE7051F,0,97391,Yes,2,194642,Employed,75,Own,395053,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_760,714973467049,ABCDE1301F,4,19357,Yes,0,151011,Employed,36,Rent,377755,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_861,894658669072,ABCDE4792F,4,18236,No,2,243213,Self-Employed,55,None,320945,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_754,561629581172,ABCDE3825F,5,64726,No,1,186893,Unemployed,48,Rent,269093,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_904,368505849133,ABCDE1981F,3,87195,No,0,86816,Employed,32,Own,91004,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_116,243413781612,ABCDE5665F,5,9651,No,0,174953,Employed,37,None,248855,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_665,441962736444,ABCDE3108F,2,68628,No,2,84234,Employed,68,Own,148197,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_161,211145897090,ABCDE4649F,5,56355,Yes,1,215850,Employed,20,Own,335798,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_245,449364598294,ABCDE1180F,1,22488,No,0,141182,Employed,74,Own,138485,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_555,912178370587,ABCDE9165F,0,40432,Yes,1,27570,Employed,49,None,109353,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_629,690619078336,ABCDE2406F,5,17368,No,1,60101,Employed,49,None,134860,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_886,919878422227,ABCDE7932F,0,13817,Yes,0,157236,Employed,58,Rent,377349,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_943,388606840305,ABCDE4319F,1,96772,Yes,1,101879,Self-Employed,62,Own,107806,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_543,390632914201,ABCDE3678F,4,48120,No,2,64751,Employed,29,Own,123547,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_991,794216852386,ABCDE4606F,3,55162,No,0,187351,Self-Employed,23,None,159322,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_835,453512020329,ABCDE8521F,3,12697,No,1,92052,Employed,71,Rent,22762,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_731,613966683983,ABCDE3873F,5,44182,No,2,63154,Employed,74,Own,127171,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_42,221996958889,ABCDE7736F,4,73496,Yes,1,80996,Employed,19,Own,148689,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_616,714722702096,ABCDE1859F,3,45837,Yes,0,120063,Employed,53,Own,86959,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_595,238592632625,ABCDE2624F,5,9165,Yes,1,149720,Employed,26,None,117236,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_25,992577710136,ABCDE5394F,1,85393,No,1,109273,Employed,36,Rent,98555,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_646,602699658364,ABCDE2394F,2,23467,Yes,1,288829,Employed,70,Own,308156,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_527,696265895436,ABCDE6243F,1,5281,Yes,0,105953,Self-Employed,22,Rent,65411,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_128,894627159748,ABCDE4694F,3,57381,Yes,0,199154,Employed,27,Own,192744,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_261,931342046682,ABCDE1560F,0,29277,Yes,2,26082,Employed,25,None,57976,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_975,939494355794,ABCDE3233F,4,33966,No,0,234749,Self-Employed,65,Rent,330138,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_972,661101918222,ABCDE9366F,1,16949,Yes,0,181847,Employed,68,Rent,278048,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_440,176711707271,ABCDE4382F,2,68087,Yes,2,138698,Employed,49,None,64510,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_653,921910615930,ABCDE7081F,3,80710,Yes,2,147671,Unemployed,57,Rent,107152,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_500,290995005061,ABCDE7372F,4,95560,No,2,291179,Employed,33,Rent,293909,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_490,909287195820,ABCDE4312F,4,20662,No,1,272294,Employed,30,Rent,351335,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_797,275022450124,ABCDE6144F,3,43127,No,2,166439,Self-Employed,72,Own,255629,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_366,240049243400,ABCDE2593F,3,48990,No,0,230806,Employed,49,None,121035,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_572,813358247623,ABCDE8585F,0,95373,No,2,124272,Unemployed,65,None,86624,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_594,385212655950,ABCDE7971F,4,15023,Yes,2,297783,Employed,21,Own,395258,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_909,241832822412,ABCDE1708F,3,14984,Yes,0,138659,Employed,60,Own,48694,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_692,465059604438,ABCDE3989F,3,11846,No,0,291286,Unemployed,61,Rent,121468,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_958,255181607333,ABCDE3261F,2,56237,Yes,0,246190,Unemployed,28,Own,307332,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_257,602802244407,ABCDE3865F,1,56983,No,0,241737,Employed,24,None,348701,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_191,337728184340,ABCDE5960F,4,82689,No,2,139034,Employed,21,None,115294,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_602,119998754845,ABCDE2851F,3,64982,Yes,2,88650,Self-Employed,75,Own,34265,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_944,827725465619,ABCDE7184F,0,53905,No,2,77498,Self-Employed,64,Rent,20811,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_493,145927445611,ABCDE2784F,1,88986,No,2,196073,Employed,58,Own,162084,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_532,938109633338,ABCDE3377F,3,97609,No,2,248755,Self-Employed,44,None,388387,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_10,841880769730,ABCDE2967F,1,8936,No,0,114956,Employed,51,None,66236,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_158,516807559992,ABCDE5234F,1,71631,Yes,0,254877,Employed,43,Own,398673,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_248,123640053131,ABCDE5558F,0,57360,No,0,201993,Self-Employed,44,None,245273,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_571,313826763475,ABCDE4738F,3,27326,Yes,2,47383,Unemployed,24,Own,34479,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_579,466088524323,ABCDE6524F,0,66061,No,0,189703,Self-Employed,46,Rent,176842,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_894,381840487650,ABCDE4797F,4,72993,No,1,285658,Employed,30,Rent,123156,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_296,114093363868,ABCDE9656F,4,60007,No,1,105705,Unemployed,20,Own,71065,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_340,930524600149,ABCDE3652F,5,95110,No,2,264013,Unemployed,75,Rent,388342,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_644,372264687240,ABCDE6223F,5,93017,Yes,2,85592,Self-Employed,35,None,118344,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_267,196352762869,ABCDE9552F,1,57647,Yes,0,231293,Self-Employed,42,Own,196187,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_838,466067965426,ABCDE4046F,2,13235,Yes,0,164672,Self-Employed,63,Own,334250,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_948,877604670133,ABCDE4904F,2,5699,Yes,1,165747,Unemployed,49,Own,192644,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_71,123770347289,ABCDE2031F,4,16776,Yes,2,55659,Employed,22,Own,38422,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_357,512721910141,ABCDE1612F,1,56985,No,1,143105,Employed,22,None,66070,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_503,646202545606,ABCDE4157F,4,42258,Yes,2,157656,Employed,24,None,344336,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_732,787305184810,ABCDE7414F,2,47133,Yes,1,40736,Employed,24,None,74237,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_933,175407678699,ABCDE7745F,2,88938,No,1,226753,Employed,69,Own,220847,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_200,231554046214,ABCDE1865F,3,16370,No,0,91864,Unemployed,45,None,120651,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_524,627528649535,ABCDE2356F,0,53900,Yes,2,292738,Employed,39,Rent,116633,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_988,541365795646,ABCDE3699F,4,85589,No,1,212615,Employed,23,Rent,384775,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_738,958554069753,ABCDE5302F,5,99980,Yes,0,133243,Self-Employed,36,Own,41628,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_816,110514355270,ABCDE4667F,5,55889,Yes,2,189852,Employed,29,None,155021,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_78,401474786485,ABCDE8529F,2,84429,Yes,0,220238,Employed,42,None,166926,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_663,550498633342,ABCDE9796F,2,18649,No,1,161977,Employed,67,None,260700,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_98,325240873470,ABCDE2269F,4,97518,No,2,215945,Employed,50,Own,192289,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_64,412888923897,ABCDE6088F,5,90316,Yes,0,151983,Unemployed,51,Rent,283190,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_170,429627636925,ABCDE8264F,1,7708,No,0,223741,Employed,25,Own,276140,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_792,692911058127,ABCDE5264F,4,96056,Yes,2,112848,Employed,57,Own,35917,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_304,264745848060,ABCDE6397F,3,57302,No,0,130136,Unemployed,54,None,47465,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_984,909368045481,ABCDE4847F,1,73502,Yes,1,92411,Employed,72,Rent,91136,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_46,251273915688,ABCDE7480F,5,87045,Yes,2,165026,Unemployed,24,None,246143,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_744,225516404883,ABCDE6560F,4,85008,No,1,54635,Self-Employed,72,Own,82324,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_221,910296885170,ABCDE7072F,5,73286,Yes,2,190658,Self-Employed,54,Rent,376180,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_387,732163955824,ABCDE8389F,3,24722,No,0,249405,Employed,21,Own,301651,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_351,179873288092,ABCDE1225F,2,59385,Yes,0,206642,Self-Employed,68,None,318497,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_812,967615192222,ABCDE2630F,0,8772,No,1,220608,Unemployed,70,Rent,121032,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_824,282905528073,ABCDE2193F,5,61917,No,0,117292,Employed,72,Own,22781,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_723,202174381564,ABCDE2774F,4,97927,No,0,275702,Employed,26,None,110833,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_488,158938937294,ABCDE4634F,0,88670,No,1,151133,Employed,20,Rent,227539,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_776,127026333991,ABCDE6249F,0,15726,Yes,1,129502,Self-Employed,27,None,66019,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_988,186152290964,ABCDE5305F,0,47518,Yes,0,82839,Employed,59,Rent,66645,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_667,270611705963,ABCDE2053F,0,27415,No,0,91166,Employed,25,Own,134991,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_697,492306800958,ABCDE1258F,5,56717,No,1,236942,Unemployed,27,Rent,156347,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_94,497288760990,ABCDE7411F,1,21161,No,1,170249,Employed,32,Rent,264187,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_763,768138830215,ABCDE5178F,1,43010,No,0,44711,Self-Employed,33,Own,98203,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_818,173449542144,ABCDE9444F,1,84029,Yes,0,146149,Employed,73,None,35404,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_580,701216644780,ABCDE9272F,5,83496,Yes,0,290722,Self-Employed,27,None,217557,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_490,656958704585,ABCDE4064F,3,51224,Yes,2,51698,Self-Employed,56,Rent,120053,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_595,115739863312,ABCDE2698F,3,75408,Yes,0,57114,Employed,34,Rent,92332,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_68,416117498562,ABCDE9358F,4,55195,Yes,2,286831,Employed,53,None,298610,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_411,438141148965,ABCDE9641F,0,86397,Yes,2,177365,Employed,44,Rent,398626,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_47,435864290769,ABCDE8157F,5,46867,Yes,0,169005,Self-Employed,54,Rent,238405,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_512,868444145756,ABCDE5705F,1,83867,Yes,1,147394,Self-Employed,21,Rent,127527,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_81,404813464098,ABCDE9863F,5,32184,Yes,0,127225,Unemployed,53,Rent,98695,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_562,728543410979,ABCDE6791F,0,39240,No,0,189186,Employed,47,None,323497,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_842,418602527165,ABCDE7492F,5,17645,No,2,109923,Self-Employed,61,Rent,141193,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_694,786547106434,ABCDE5874F,5,28140,Yes,0,94620,Self-Employed,34,None,69375,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_171,731057439800,ABCDE2586F,2,86287,No,0,169830,Employed,70,None,188852,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_40,356585089593,ABCDE4048F,3,64941,Yes,0,89028,Employed,73,Own,76120,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_864,935546619035,ABCDE2340F,5,16501,No,1,259375,Employed,19,None,207485,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_242,937102351327,ABCDE3725F,5,32718,No,0,70783,Self-Employed,18,None,131320,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_891,619564597584,ABCDE4658F,1,61417,Yes,1,218467,Employed,46,None,298256,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_487,319100608710,ABCDE6295F,5,76837,Yes,0,248292,Employed,19,None,391458,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_502,595732262090,ABCDE2908F,2,27331,Yes,0,66340,Employed,46,Rent,76767,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_120,535534824677,ABCDE2499F,4,16809,Yes,1,240161,Employed,22,Rent,113504,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_955,114259918374,ABCDE4039F,5,15606,No,2,64397,Employed,38,None,131868,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_705,684000486449,ABCDE1873F,2,64798,Yes,2,267796,Employed,53,Own,352956,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_140,313434434076,ABCDE4664F,5,45497,No,1,257967,Employed,63,None,117692,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_473,407065983341,ABCDE1732F,3,32473,Yes,1,292753,Employed,45,Own,356350,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_199,648704672646,ABCDE9746F,2,19433,No,2,34702,Employed,49,Rent,26079,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_488,927394017235,ABCDE5678F,3,39723,No,1,114393,Self-Employed,21,None,111781,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_111,189940082579,ABCDE2666F,2,55122,Yes,0,38802,Employed,74,Own,59468,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_488,560784399906,ABCDE5922F,0,72391,No,1,48893,Employed,35,Own,43819,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_310,262572741346,ABCDE8313F,1,36943,No,1,271193,Employed,52,Own,262435,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_140,498481588690,ABCDE3860F,0,60834,No,1,276045,Self-Employed,27,Rent,247123,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_488,117938423676,ABCDE1875F,1,91645,Yes,2,209772,Employed,34,Rent,223894,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_563,520636859493,ABCDE8463F,0,89398,Yes,1,124038,Self-Employed,34,None,106811,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_725,581438932888,ABCDE1179F,4,16281,Yes,2,167954,Employed,54,Rent,227713,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_166,969212004509,ABCDE4614F,0,39973,No,0,31320,Employed,25,None,55372,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_320,715559680620,ABCDE9821F,3,23348,No,0,91842,Unemployed,21,Rent,90978,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_392,442569826496,ABCDE2848F,1,16695,No,1,285706,Employed,71,Own,103001,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_745,461561049132,ABCDE4211F,5,90121,No,1,185672,Self-Employed,39,Rent,292099,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_443,414085291899,ABCDE4813F,3,97768,Yes,2,172566,Employed,70,Own,397432,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_556,832403380703,ABCDE9059F,1,83688,No,0,41186,Employed,69,None,52811,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_997,704017594035,ABCDE5169F,5,62312,No,0,152734,Unemployed,44,Own,238989,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_823,118528858591,ABCDE1235F,3,28053,No,2,295036,Employed,70,None,190480,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_65,548915314964,ABCDE7815F,5,37677,Yes,0,32306,Employed,41,Rent,88295,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_898,504138199330,ABCDE6030F,3,57225,Yes,1,35872,Employed,25,Rent,56236,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_28,172134407512,ABCDE8528F,2,71902,No,1,273867,Employed,61,Own,396260,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_824,418060772352,ABCDE3825F,0,91969,Yes,0,77751,Employed,42,Rent,109920,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_383,944091247275,ABCDE9068F,1,99678,Yes,0,173497,Employed,26,None,332286,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_9,295776223313,ABCDE5577F,2,87130,Yes,1,83265,Employed,37,Own,96140,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_805,120659172175,ABCDE3910F,1,80585,No,0,276355,Employed,46,Rent,293699,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_828,243269251050,ABCDE5737F,1,53699,No,1,117215,Unemployed,64,Own,65458,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_707,257788664767,ABCDE4726F,1,72536,Yes,1,294092,Employed,50,Own,108237,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_6,465536226132,ABCDE7334F,1,97741,No,1,245933,Employed,70,Rent,331162,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_228,910747490948,ABCDE4346F,2,32558,No,0,140073,Unemployed,47,Own,81783,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_160,644584196844,ABCDE5522F,3,67920,Yes,1,274872,Self-Employed,18,Own,112347,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_749,547946589156,ABCDE3222F,1,27049,No,1,182667,Employed,36,None,125625,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_436,713245991119,ABCDE5103F,2,47149,Yes,0,197374,Employed,30,None,108583,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_973,987190044874,ABCDE8723F,1,76011,Yes,0,288543,Self-Employed,22,None,148474,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_157,434416196590,ABCDE1583F,4,18948,Yes,0,224335,Employed,55,Rent,271811,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_453,215728352903,ABCDE6517F,2,47518,Yes,1,298919,Unemployed,45,None,228110,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_829,431633309303,ABCDE7993F,4,72081,No,2,165404,Unemployed,33,None,174459,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_302,729957688272,ABCDE2304F,0,31801,No,1,203128,Employed,36,Own,325375,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_236,527608939926,ABCDE9375F,3,42859,Yes,1,192394,Unemployed,73,Own,350882,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_330,209010835680,ABCDE6558F,0,34700,No,2,215936,Self-Employed,41,None,389767,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_867,542059488098,ABCDE9293F,4,82407,Yes,0,49617,Employed,71,None,149293,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_661,766975252911,ABCDE1045F,0,36832,No,2,298187,Employed,73,None,282884,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_260,512062647377,ABCDE2600F,0,37800,Yes,2,58465,Self-Employed,63,Rent,115120,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_545,478935804152,ABCDE9324F,2,20568,No,0,141951,Unemployed,39,Rent,105504,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_664,718369795598,ABCDE8713F,5,63378,Yes,1,84072,Employed,45,Own,97270,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_469,274757920893,ABCDE5591F,0,44081,No,2,256800,Employed,27,None,166576,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_415,708202276827,ABCDE2078F,0,60343,Yes,1,100314,Employed,71,Own,34295,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_260,874949081587,ABCDE7315F,3,46875,No,1,118285,Unemployed,27,Own,38756,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_582,462517989824,ABCDE9118F,1,97684,No,1,200254,Self-Employed,29,None,320830,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_689,318783843127,ABCDE8849F,4,63830,No,0,88131,Self-Employed,47,Rent,69539,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_284,365732335637,ABCDE8574F,5,74425,No,0,220237,Employed,69,Rent,192333,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_89,103594294874,ABCDE8477F,3,23662,Yes,1,105248,Self-Employed,47,None,69268,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_518,692591912731,ABCDE1464F,1,70007,No,1,26039,Employed,22,Rent,33561,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_683,680501486994,ABCDE1028F,5,50875,No,1,249113,Employed,22,Rent,271506,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_236,961000840368,ABCDE8101F,0,18909,No,1,126255,Self-Employed,64,Own,34718,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_211,875096245251,ABCDE8406F,2,19389,Yes,1,46352,Employed,30,Rent,98418,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_698,648315195790,ABCDE1031F,0,85326,No,1,194268,Unemployed,46,Rent,298812,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_642,773369771132,ABCDE2443F,4,5347,No,0,271756,Employed,45,Own,284251,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_746,442847917695,ABCDE5430F,5,58324,Yes,2,158187,Employed,63,Rent,358442,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
